"","year","month","T_ID","P_ID","START_CK","RELIEF_CK","CG_CK","HOLD","INN2","BF","PA","AB","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","WP","BK","ERR","R","ER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","TB_SC_B","TB_SC_T","WLS_D","WLS_L","WLS_ND","WLS_S","WLS_W","KBB"
"4342",2019,7,"OB",77211,4,0,0,0,76,344,107,97,26,3,0,2,0,0,0,3,6,1,1,13,5,0,0,2,15,14,0,0,1,0,1,1,0,1,0,0,2,2,0,3,1,0,0,2.46491228070175
"4343",2019,7,"OB",79229,3,0,0,0,48,286,74,67,22,4,2,1,0,0,0,1,6,0,0,5,1,0,0,1,10,8,0,0,1,1,0,0,0,0,0,1,1,2,0,1,0,0,2,1.85853658536585
"4344",2019,7,"SK",60841,4,0,0,0,66,404,99,88,23,4,0,1,4,0,0,1,7,0,3,17,1,0,0,0,9,5,1,1,0,1,0,0,1,0,0,0,2,2,0,1,0,0,3,1.73400673400673
"4345",2019,7,"SK",61895,0,10,0,5,30,145,33,32,4,0,1,0,0,0,0,0,1,0,0,11,2,0,0,0,1,1,2,0,0,2,2,0,2,0,0,2,5,5,0,0,8,2,0,2.48514851485149
"4346",2019,7,"SK",62698,4,0,0,0,75,389,99,91,21,0,0,3,2,3,0,0,7,0,1,32,2,1,0,0,6,6,1,0,0,0,2,0,0,0,0,1,2,2,0,0,1,0,3,4.22834645669291
"4347",2019,7,"SK",62869,3,0,0,0,46,290,73,66,19,1,0,6,0,0,0,0,7,0,0,17,1,0,0,0,13,12,0,1,0,1,1,0,0,0,0,0,3,0,0,1,2,0,0,2.3954802259887
"4348",2019,7,"SK",64768,0,1,0,0,2,15,5,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.41666666666667
"4349",2019,7,"SK",64805,0,1,0,0,3,16,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.5
"4350",2019,7,"SK",64893,0,8,0,1,22,118,32,26,7,2,0,0,0,0,0,1,4,0,1,3,0,0,0,0,2,2,1,2,0,1,3,0,0,0,0,1,6,2,0,0,8,0,0,1.79411764705882
"4351",2019,7,"SK",66859,0,6,0,1,20,91,27,22,4,1,0,0,0,0,2,0,2,1,1,7,0,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,4,2,0,1,4,0,1,1.64788732394366
"4352",2019,7,"SK",67863,1,0,0,0,4,51,10,7,3,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"4353",2019,7,"SK",68815,4,0,0,0,75,385,103,89,18,2,0,1,2,0,1,1,12,0,0,24,2,0,0,0,7,7,0,0,0,0,2,0,1,0,0,1,2,2,0,0,1,0,3,3.35802469135802
"4354",2019,7,"SK",69813,0,8,0,0,23,125,32,29,9,4,0,1,2,0,0,1,2,0,0,8,2,0,0,0,3,3,0,0,0,0,4,0,2,0,0,2,4,4,0,1,0,7,0,2.17647058823529
"4355",2019,7,"SK",69839,0,5,0,0,24,141,37,31,8,2,0,0,0,0,0,0,6,0,0,6,0,0,0,0,4,4,0,1,0,1,1,0,1,0,0,1,4,1,0,0,5,0,0,1.22727272727273
"4356",2019,7,"SK",75250,0,4,0,0,8,53,15,15,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,6,0,0,0,2,1,0,1,0,0,0,2,2,0,0,4,0,0,2
"4357",2019,7,"SK",76858,0,12,0,2,26,170,38,28,6,0,0,0,1,0,2,0,7,0,1,5,3,0,0,0,2,1,1,2,0,2,3,0,2,0,0,2,7,5,0,0,12,0,0,1.65384615384615
"4358",2019,7,"SK",77829,3,0,0,0,61,303,80,75,15,2,0,2,1,0,0,1,4,0,0,16,0,1,0,0,10,5,0,0,0,0,1,0,1,0,0,1,1,2,0,1,0,0,2,3.90825688073395
"4359",2019,7,"SK",79847,0,11,0,6,39,182,51,46,8,0,0,0,2,0,0,0,4,0,1,18,0,1,0,0,0,0,2,0,0,2,3,0,2,0,0,2,5,6,0,0,10,0,1,1.9504132231405
"4360",2019,7,"SS",61365,0,2,0,0,10,40,11,10,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,1.48453608247423
"4361",2019,7,"SS",61457,0,9,0,1,17,102,22,20,3,0,0,0,1,0,0,0,2,0,0,8,0,0,0,0,1,1,2,0,1,2,1,1,0,0,0,2,3,6,0,0,9,0,0,2.32258064516129
"4362",2019,7,"SS",66451,0,6,0,0,13,84,22,19,6,4,0,0,0,0,0,0,3,0,0,5,1,1,0,0,5,2,2,0,1,1,0,0,0,0,0,2,2,4,0,0,6,0,0,1.80487804878049
"4363",2019,7,"SS",66492,0,8,0,0,13,81,23,18,4,0,0,0,1,0,0,0,5,0,0,1,0,1,0,0,6,6,1,1,1,2,1,1,0,0,0,1,3,5,0,1,6,0,1,1.22413793103448
"4364",2019,7,"SS",67421,0,10,0,4,30,173,45,37,11,1,0,2,0,0,1,2,5,0,0,5,1,2,0,0,6,6,2,1,2,1,1,2,0,0,0,1,4,6,1,0,9,0,0,1.4
"4365",2019,7,"SS",67467,0,1,0,0,3,20,7,7,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.24
"4366",2019,7,"SS",68403,1,3,0,0,24,136,35,26,5,1,1,2,1,0,1,1,7,0,0,5,1,0,0,0,4,4,0,1,0,1,1,0,0,0,0,1,2,2,0,1,2,0,1,1.34782608695652
"4367",2019,7,"SS",68419,0,3,0,0,15,106,27,23,8,1,1,0,0,0,1,0,3,0,0,4,0,0,0,0,5,2,0,0,1,1,0,0,0,0,0,1,0,3,0,0,3,0,0,2.31884057971015
"4368",2019,7,"SS",69413,4,0,0,0,67,421,102,88,27,6,1,1,3,2,0,0,14,0,0,16,4,0,0,1,12,12,1,1,1,0,0,0,0,0,0,1,2,2,0,2,1,0,1,1.51515151515152
"4369",2019,7,"SS",69435,3,0,0,0,41,249,65,53,17,2,0,2,0,0,1,3,7,0,1,13,0,0,0,0,12,11,0,1,0,0,0,1,0,0,0,1,1,2,0,2,1,0,0,2.47058823529412
"4370",2019,7,"SS",69446,4,0,0,0,63,347,93,86,25,8,1,0,3,1,0,0,6,0,1,5,2,1,2,0,10,9,1,0,0,1,0,1,0,0,0,1,1,3,0,1,2,0,1,1.6875
"4371",2019,7,"SS",73117,0,7,0,1,26,122,31,30,5,0,0,1,0,0,0,0,0,0,1,7,1,0,0,0,1,1,2,2,1,0,1,1,0,0,0,0,5,2,0,0,4,2,1,3.36904761904762
"4372",2019,7,"SS",74454,3,0,0,0,50,278,73,63,18,5,1,1,1,1,2,0,8,0,0,6,2,1,0,0,8,7,0,0,1,1,1,0,0,0,0,0,1,2,0,2,0,0,1,2.26380368098159
"4373",2019,7,"SS",77446,4,0,0,0,72,388,100,94,29,5,2,2,1,2,0,2,4,0,0,18,1,0,0,0,12,10,1,0,1,1,0,1,0,0,0,0,1,3,0,1,2,0,1,2.26436781609195
"4374",2019,7,"SS",77927,0,9,0,1,33,164,42,39,10,3,0,1,1,0,0,0,3,0,0,9,2,0,0,0,5,5,2,1,1,1,1,2,0,0,0,1,4,5,0,0,5,3,1,2.38053097345133
"4375",2019,7,"SS",99445,0,7,0,1,18,99,24,20,2,1,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,1,4,3,0,0,7,0,0,3.44
"4376",2019,7,"WO",61268,1,7,0,0,30,126,36,32,6,0,0,1,0,0,0,0,4,0,0,6,2,0,0,0,1,1,0,0,0,1,2,1,1,1,2,0,6,2,0,0,8,0,0,2.20689655172414
"4377",2019,7,"WO",61456,0,7,0,0,25,107,32,30,7,3,0,0,0,0,0,1,1,0,0,5,1,0,0,0,2,2,0,0,1,1,0,1,1,2,1,0,3,4,0,0,7,0,0,3.43589743589744
"4378",2019,7,"WO",62360,0,3,0,0,9,39,12,11,6,1,0,0,0,0,0,0,1,0,0,1,3,0,0,0,2,2,0,0,0,1,0,1,0,0,1,0,2,1,0,0,3,0,0,2.24489795918367
"4379",2019,7,"WO",62363,0,6,0,4,16,89,24,20,5,2,1,0,0,0,0,1,2,0,1,2,0,0,0,0,3,3,0,0,1,1,2,1,1,0,0,0,4,2,0,0,5,0,1,2.70873786407767
"4380",2019,7,"WO",62937,3,0,0,0,37,204,56,48,12,6,1,0,2,0,0,1,5,0,2,5,2,0,0,0,4,2,0,0,1,0,1,0,0,0,1,0,2,1,0,0,2,0,1,3.1125
"4381",2019,7,"WO",63342,0,4,0,3,12,47,12,12,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,3,1,0,0,3,0,1,4.21212121212121
"4382",2019,7,"WO",64051,0,5,0,0,19,81,26,25,8,2,1,0,1,0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,1,1,0,1,2,0,4,1,0,0,4,0,1,2.10526315789474
"4383",2019,7,"WO",65320,3,0,0,0,55,266,74,67,17,3,0,1,1,0,1,0,6,0,0,9,3,0,0,0,8,7,0,0,0,0,0,1,1,1,0,0,2,1,0,2,0,0,1,2.88275862068966
"4384",2019,7,"WO",66018,2,0,0,0,33,161,40,39,7,0,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,2,1.46153846153846
"4385",2019,7,"WO",67313,4,0,0,0,77,368,103,93,20,5,0,0,4,0,1,2,7,0,0,19,2,0,0,0,8,4,0,0,0,0,1,1,0,1,1,0,3,1,0,0,1,0,3,3.24242424242424
"4386",2019,7,"WO",67603,2,0,0,0,27,139,43,40,14,3,0,1,0,2,0,1,2,0,0,6,0,1,0,1,11,6,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,1.69148936170213
"4387",2019,7,"WO",67828,0,5,0,1,16,75,20,19,3,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,4,1,0,0,5,0,0,2.15789473684211
"4388",2019,7,"WO",69343,4,0,0,0,75,373,104,93,22,3,0,2,1,0,0,1,8,0,2,18,3,0,0,0,10,10,0,0,1,1,0,0,1,1,0,0,1,3,0,2,0,0,2,3.94
"4389",2019,7,"WO",69399,0,2,0,0,6,26,7,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1
"4390",2019,7,"WO",74359,0,8,0,0,21,103,30,27,7,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,3,3,0,0,1,1,2,2,1,0,1,0,6,2,0,0,2,6,0,3.44230769230769
"4391",2019,7,"WO",75342,0,8,0,2,24,130,34,32,11,2,0,0,2,0,1,0,1,0,0,5,3,0,0,0,4,4,0,0,1,0,2,1,1,2,1,0,5,3,0,0,8,0,0,2.81538461538462
"4392",2019,7,"WO",76430,0,9,0,8,25,132,32,26,3,0,0,0,1,0,0,0,6,0,0,9,2,0,0,0,0,0,0,0,1,1,2,2,1,1,1,0,6,3,0,0,8,0,1,2.47413793103448
"4393",2019,8,"HH",60140,0,11,0,1,48,269,71,64,18,3,0,1,2,0,0,0,6,0,1,5,3,0,0,1,8,6,0,1,3,0,0,1,2,1,0,3,6,5,0,0,9,0,2,2.36231884057971
"4394",2019,8,"HH",60757,0,3,0,0,5,28,8,5,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,3,3,0,1,0,0,0,0,0,2,0,0,2,1,0,0,3,0,0,1.32258064516129
"4395",2019,8,"HH",60768,0,10,0,3,26,146,42,36,10,0,0,0,0,0,0,1,3,0,2,10,1,1,0,1,7,6,0,1,1,1,0,1,1,3,0,2,3,7,0,2,8,0,0,1.93893129770992
"4396",2019,8,"HH",62611,5,0,0,0,56,374,100,87,36,6,1,1,2,2,0,2,11,0,0,6,2,2,0,0,20,14,0,0,2,0,0,0,2,0,0,1,2,3,0,3,2,0,0,0.945945945945946
"4397",2019,8,"HH",63749,0,1,0,0,3,38,10,9,6,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.615384615384615
"4398",2019,8,"HH",63765,0,3,0,0,4,64,14,11,7,0,0,1,1,0,0,0,3,0,0,1,0,1,0,0,6,6,0,0,0,0,0,0,1,1,0,1,1,2,0,0,3,0,0,1.02702702702703
"4399",2019,8,"HH",63791,2,0,0,0,35,189,52,49,14,1,0,4,0,0,0,0,3,0,0,3,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,1.6
"4400",2019,8,"HH",63961,0,2,0,0,10,77,18,16,6,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,4,4,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0.6
"4401",2019,8,"HH",64760,0,2,0,0,6,43,9,9,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0,2.11111111111111
"4402",2019,8,"HH",65769,0,10,0,1,29,189,45,38,9,2,0,2,1,0,0,1,6,0,0,8,1,2,0,0,6,6,0,1,2,0,0,1,3,1,0,2,4,6,0,0,8,0,2,1.3758389261745
"4403",2019,8,"HH",67703,0,12,0,3,28,157,42,39,10,2,0,0,0,0,0,0,2,0,1,8,0,0,0,0,6,5,0,1,2,0,0,2,2,4,0,1,6,6,0,0,11,0,1,1.95652173913043
"4404",2019,8,"HH",67737,1,1,0,0,28,152,37,31,7,2,0,0,0,1,0,1,5,0,0,5,2,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,1.61764705882353
"4405",2019,8,"HH",67762,0,2,0,0,12,82,21,19,7,1,0,2,0,0,0,0,2,0,0,6,0,0,0,0,4,4,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,2.07692307692308
"4406",2019,8,"HH",68703,1,2,0,0,14,89,25,22,9,2,0,2,0,0,0,0,3,0,0,2,1,0,0,0,5,5,0,1,0,0,0,1,1,0,0,0,1,2,0,1,2,0,0,1.44117647058824
"4407",2019,8,"HH",69744,4,0,0,0,81,423,105,97,19,0,0,2,0,2,0,0,6,0,2,16,1,0,0,0,6,6,0,0,1,0,1,0,0,2,0,0,1,3,0,1,1,0,2,2.75
"4408",2019,8,"HH",69745,4,0,0,0,56,367,85,70,19,6,0,0,3,1,0,1,13,0,1,10,3,0,0,0,9,9,0,1,0,0,0,1,1,0,1,0,3,1,0,1,2,0,1,0.775
"4409",2019,8,"HH",69748,3,0,0,0,53,314,74,65,14,0,1,1,1,0,1,1,7,0,0,14,1,1,0,0,4,4,0,0,1,1,0,0,1,0,0,0,0,3,0,0,1,0,2,1.96385542168675
"4410",2019,8,"HH",69762,0,2,0,0,26,121,32,30,6,2,0,1,0,0,0,0,2,0,0,5,0,0,0,0,4,4,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0.7
"4411",2019,8,"HH",73738,0,10,0,2,26,174,41,39,18,4,1,1,1,1,1,0,1,0,0,11,1,2,0,0,8,8,0,1,3,0,1,1,2,2,0,0,4,6,0,2,8,0,0,2.546875
"4412",2019,8,"HH",74857,0,9,0,0,30,166,40,36,7,1,0,0,1,0,0,0,4,1,0,9,1,1,0,0,0,0,0,0,2,1,1,0,2,0,0,3,2,7,0,0,2,7,0,3.84
"4413",2019,8,"HH",79764,4,0,0,0,51,282,82,75,28,5,0,2,0,0,0,0,6,0,1,11,3,1,0,0,17,15,0,1,0,0,1,0,0,2,0,0,1,3,0,3,1,0,0,1.95205479452055
"4414",2019,8,"HT",60634,0,14,0,1,30,145,42,38,10,0,0,1,1,1,0,1,2,0,1,6,0,0,0,0,4,2,2,0,1,2,0,1,1,5,1,1,8,6,0,0,14,0,0,1.10344827586207
"4415",2019,8,"HT",61643,1,2,0,0,17,115,32,29,13,4,0,2,0,0,0,1,1,0,1,7,0,0,0,0,11,11,1,0,0,1,0,0,0,1,0,0,2,1,0,1,2,0,0,2.00917431192661
"4416",2019,8,"HT",62754,4,0,0,0,55,354,86,75,22,4,1,2,0,1,0,0,10,0,1,17,1,0,0,0,11,9,1,0,0,1,0,1,0,1,0,0,3,1,0,2,1,0,1,2.69411764705882
"4417",2019,8,"HT",63628,0,8,0,1,27,163,38,33,7,0,1,0,0,1,0,0,3,0,2,2,1,0,0,1,1,0,1,0,0,2,0,1,0,2,2,0,4,4,0,0,7,0,1,1.6
"4418",2019,8,"HT",63638,0,13,0,5,47,217,60,57,13,1,0,0,1,0,0,0,2,1,1,7,3,0,0,0,4,4,1,0,1,2,0,2,0,3,3,1,6,7,0,1,11,0,1,2.80645161290323
"4419",2019,8,"HT",65616,1,3,0,0,44,235,61,53,15,4,0,0,0,1,1,2,4,0,1,13,1,1,0,1,6,6,0,0,1,0,0,0,0,1,1,1,3,1,0,1,3,0,0,1.88732394366197
"4420",2019,8,"HT",65643,0,9,0,0,26,118,33,31,6,0,0,2,0,0,0,0,2,0,0,5,1,0,0,0,2,2,1,0,1,1,1,0,1,1,2,1,6,3,0,1,4,4,0,3.6875
"4421",2019,8,"HT",65665,0,3,0,0,23,140,39,33,11,2,0,1,0,0,0,2,3,0,1,10,0,0,0,0,11,10,0,0,0,2,0,0,1,0,0,0,2,1,0,0,3,0,0,1.25
"4422",2019,8,"HT",66609,0,13,0,2,47,228,62,57,13,2,0,0,1,1,1,0,4,0,0,9,1,0,0,0,5,5,0,0,1,2,1,2,1,2,3,1,7,6,1,0,12,0,0,2.5531914893617
"4423",2019,8,"HT",68639,0,12,0,4,31,208,49,41,11,0,0,2,2,0,0,2,6,0,0,8,1,0,0,1,11,10,1,0,1,2,0,3,1,1,2,1,6,6,0,0,11,0,1,1.61538461538462
"4424",2019,8,"HT",69620,5,1,0,0,81,518,122,97,21,2,1,3,2,0,0,2,21,0,2,16,2,0,0,0,15,14,0,0,1,1,0,1,1,2,0,0,3,3,0,3,1,0,2,0.927536231884058
"4425",2019,8,"HT",69640,5,0,0,0,82,470,125,108,28,5,0,1,5,1,1,0,11,0,5,19,5,1,0,1,15,12,1,0,0,1,1,0,1,1,0,0,3,2,0,1,1,0,3,2.08620689655172
"4426",2019,8,"HT",69646,0,1,0,0,1,20,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.733333333333333
"4427",2019,8,"HT",69656,5,0,0,0,76,476,124,106,37,8,0,2,1,1,1,2,15,0,0,21,3,1,0,0,21,21,0,0,1,1,0,1,0,0,1,1,2,3,0,3,2,0,0,2.32203389830508
"4428",2019,8,"HT",77637,5,0,1,0,106,488,127,121,19,4,0,1,3,1,0,0,6,0,0,29,2,0,0,0,2,2,0,0,0,0,0,1,0,1,2,1,3,2,0,0,2,0,3,3.05936073059361
"4429",2019,8,"KT",60337,0,6,0,0,22,134,33,27,5,2,0,0,0,0,0,0,4,1,2,10,1,0,0,0,2,2,0,0,0,1,1,0,2,0,0,2,3,3,0,0,6,0,0,1.8
"4430",2019,8,"KT",65048,5,0,0,0,79,401,111,102,29,6,1,4,1,2,1,0,7,0,1,15,4,1,0,0,14,14,1,1,0,0,1,0,1,0,0,1,3,2,0,0,3,0,2,1.75510204081633
"4431",2019,8,"KT",65058,0,8,0,0,26,184,47,41,13,2,0,3,0,0,0,0,5,0,1,5,1,0,0,0,10,8,3,0,0,1,1,0,0,0,1,2,5,3,0,0,7,0,1,1.69158878504673
"4432",2019,8,"KT",65060,0,13,0,7,39,162,48,45,6,1,0,2,0,0,0,0,3,0,0,11,0,0,0,0,3,3,4,2,0,1,2,1,1,1,0,1,6,7,0,0,12,1,0,1.87301587301587
"4433",2019,8,"KT",65062,0,15,0,5,58,249,70,67,11,2,0,0,0,1,1,0,2,0,0,16,0,0,0,0,2,2,4,2,0,1,3,2,0,1,0,2,5,10,0,1,13,1,0,3.96666666666667
"4434",2019,8,"KT",65516,6,0,0,0,105,561,149,138,36,6,0,1,3,1,1,0,10,0,0,24,1,1,0,0,10,7,2,0,0,1,1,0,1,0,0,1,2,4,0,2,0,0,4,1.42727272727273
"4435",2019,8,"KT",67008,0,11,0,0,35,209,52,45,12,0,0,1,1,0,2,0,4,0,1,8,1,0,0,0,3,3,3,1,0,1,2,1,1,1,0,1,6,5,1,0,5,4,1,1.5
"4436",2019,8,"KT",67048,2,5,0,0,31,174,47,39,10,3,0,2,1,0,0,1,7,0,0,7,0,0,0,0,10,10,1,0,0,1,1,0,1,1,1,1,3,4,0,2,5,0,0,1.125
"4437",2019,8,"KT",68043,3,1,0,0,51,283,86,76,27,6,1,1,3,0,0,0,10,0,0,7,2,2,0,0,14,14,0,0,0,0,1,1,0,1,0,1,1,3,0,2,2,0,0,1.17857142857143
"4438",2019,8,"KT",69032,5,0,0,0,99,514,135,116,24,5,1,1,3,0,1,2,13,0,3,17,5,2,0,0,8,7,0,0,0,0,1,1,1,0,1,1,2,3,0,1,0,0,4,2.31645569620253
"4439",2019,8,"KT",69041,0,1,0,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.08571428571429
"4440",2019,8,"KT",69045,4,0,0,0,68,397,98,90,25,5,0,1,4,1,1,0,6,0,1,15,0,0,0,0,10,10,0,1,0,1,0,0,1,1,0,0,1,3,0,2,0,0,2,4.48717948717949
"4441",2019,8,"KT",75340,0,13,0,1,53,235,68,65,16,4,1,0,0,1,0,1,1,1,1,10,1,1,0,0,3,3,2,1,0,1,2,1,3,0,0,3,6,7,0,0,12,1,0,1.8
"4442",2019,8,"LG",60845,0,5,0,0,13,79,22,19,7,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,5,5,0,1,0,0,1,1,1,0,0,1,1,4,0,1,3,1,0,1.8936170212766
"4443",2019,8,"LG",61101,4,2,0,0,77,468,117,104,33,2,3,5,2,4,0,0,12,0,1,23,3,1,0,1,18,17,0,0,0,0,1,2,1,0,1,1,3,3,0,2,4,0,0,2.19251336898396
"4444",2019,8,"LG",61145,2,0,0,0,19,171,41,27,9,1,0,1,1,1,2,0,12,0,0,1,1,2,0,0,12,10,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0.786666666666667
"4445",2019,8,"LG",63111,3,0,0,0,36,235,61,51,18,4,1,2,3,0,0,2,8,1,0,9,1,0,0,0,13,13,0,2,0,0,0,0,0,0,0,1,2,1,0,1,2,0,0,1.82781456953642
"4446",2019,8,"LG",63145,1,3,0,0,29,172,42,34,7,3,0,0,1,1,0,1,6,0,1,8,0,0,0,0,6,5,0,1,0,0,1,1,1,0,0,0,2,2,0,0,3,0,1,1.60377358490566
"4447",2019,8,"LG",65117,0,1,0,0,1,18,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.75
"4448",2019,8,"LG",66145,0,13,0,4,58,314,78,66,12,3,0,1,0,1,0,1,9,1,2,17,1,1,0,0,4,4,1,2,1,0,1,1,0,2,3,2,7,6,0,0,10,0,3,1.4344262295082
"4449",2019,8,"LG",67119,0,11,0,0,33,179,43,40,7,2,0,0,1,0,0,1,2,0,0,16,0,1,0,0,1,1,0,1,1,0,1,2,0,2,2,2,7,4,0,0,3,6,2,1.825
"4450",2019,8,"LG",68135,5,0,0,0,64,409,104,89,29,5,1,3,7,1,1,0,13,0,1,13,2,0,0,0,21,20,0,1,1,0,0,0,0,1,1,1,4,1,0,2,1,0,2,3.34
"4451",2019,8,"LG",69103,4,0,0,0,78,394,108,95,22,3,0,1,2,1,1,2,6,0,4,14,0,4,0,0,8,8,0,0,0,0,0,1,0,1,2,0,3,1,0,3,0,0,1,3.16666666666667
"4452",2019,8,"LG",69158,0,2,0,0,10,73,18,14,4,0,0,3,0,0,0,0,3,0,1,4,0,0,0,0,6,6,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,1.33333333333333
"4453",2019,8,"LG",69159,0,5,0,2,17,69,21,20,4,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,3,2,0,0,5,0,0,1.90322580645161
"4454",2019,8,"LG",69168,0,3,0,0,8,58,16,15,9,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,5,5,0,2,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0
"4455",2019,8,"LG",71118,0,4,0,0,14,67,19,19,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3,1,0,0,4,0,0,3.38709677419355
"4456",2019,8,"LG",73801,0,12,0,3,35,189,50,43,12,1,0,0,4,0,2,2,3,0,0,10,0,0,0,1,4,3,1,2,2,0,1,1,0,2,3,0,8,4,0,0,12,0,0,1.5
"4457",2019,8,"LG",76455,5,0,0,0,93,503,126,118,30,4,0,1,0,1,1,0,7,0,0,20,3,1,0,1,8,8,1,1,1,0,0,0,0,1,1,0,3,2,0,1,0,0,4,2.18587360594796
"4458",2019,8,"LG",76650,0,14,0,5,21,115,33,31,12,1,1,0,0,0,0,0,2,0,0,7,2,0,0,0,5,4,1,2,1,0,1,2,0,2,3,2,9,5,0,0,14,0,0,2.28089887640449
"4459",2019,8,"LG",79140,0,2,0,0,4,30,8,5,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,3,3,0,0,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1.96491228070175
"4460",2019,8,"LG",79825,0,6,0,0,27,139,40,35,11,4,1,0,0,2,0,0,4,0,1,3,0,0,0,0,6,6,0,2,0,0,0,1,0,0,1,2,2,4,0,0,6,0,0,2.34782608695652
"4461",2019,8,"LT",60559,1,9,0,2,42,209,55,52,12,4,1,0,0,0,0,0,3,0,0,14,2,0,0,0,4,4,0,0,2,1,0,1,2,1,2,1,4,6,0,0,10,0,0,1.71428571428571
"4462",2019,8,"LT",62528,2,2,0,0,41,271,78,62,24,6,0,2,3,0,2,2,10,1,2,9,2,0,0,0,19,14,0,1,1,0,0,1,1,0,0,0,2,2,0,3,0,0,1,1.76683937823834
"4463",2019,8,"LT",62595,0,1,0,0,3,37,6,5,2,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
"4464",2019,8,"LT",62655,0,2,0,0,10,53,14,11,4,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,2.22222222222222
"4465",2019,8,"LT",63512,0,11,0,2,38,211,56,50,14,2,0,1,0,0,1,1,4,0,0,13,1,2,0,1,8,7,1,1,2,1,0,1,2,1,1,1,5,6,0,0,11,0,0,1.99212598425197
"4466",2019,8,"LT",64021,4,0,0,0,56,349,83,77,22,1,0,0,4,2,0,0,6,0,0,18,2,1,0,0,10,8,1,0,0,0,0,0,0,1,1,1,1,3,0,2,1,0,1,1.9639175257732
