"PA","BB_rate","HR_rate","AVG","OBP","SLG","OPS","SB_rate","BABIP","H2_rate","H3_rate","T_ID","year","month","P_ID","BAT_ORDER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO"
92,0.0833333333333333,0.12,0.20320668111692,0.273511973959544,0.303180021559468,0.576691995519013,0,0.296943231441048,0.14,0,"KT",2020,9,78548,8,2,2,0,2,4,2,4,5,4,2
82,0.0833333333333333,0.12,0.197589585866533,0.268390504760663,0.294799435597662,0.563189940358324,0,0.296943231441048,0.14,0,"KT",2020,10,78548,8,2,2,0,5,3,0,4,3,2,3
25,0.121019108280255,0,0,0.13375796178344,0,0.13375796178344,0.0127388535031847,0.349397590361446,0.235294117647059,0,"HT",2020,7,78603,1,2,0,1,0,1,0,0,0,2,0
70,0.121019108280255,0,0.131932773109244,0.248043676069154,0.160613810741688,0.408657486810842,0.0127388535031847,0.349397590361446,0.235294117647059,0,"HT",2020,8,78603,1,0,0,2,8,2,4,2,5,0,2
71,0.121019108280255,0,0.130074565037283,0.246434018121468,0.158351644393214,0.404785662514681,0.0127388535031847,0.349397590361446,0.235294117647059,0,"HT",2020,9,78603,1,4,0,2,2,5,2,2,2,4,4
63,0.121019108280255,0,0.109943977591036,0.228996057021535,0.13384484228474,0.362840899306275,0.0127388535031847,0.349397590361446,0.235294117647059,0,"HT",2020,10,78603,1,5,0,2,3,1,5,3,3,1,1
54,0.102880658436214,0.15,0.199778024417314,0.301863955458727,0.314085267134377,0.615949222593103,0,0.311444652908068,0.166666666666667,0,"HT",2020,7,78629,4,2,0,1,0,1,0,0,0,2,0
111,0.102880658436214,0.15,0.242973272939977,0.339548699025823,0.381995595163431,0.721544294189254,0,0.311444652908068,0.166666666666667,0,"HT",2020,8,78629,4,0,0,2,8,2,4,2,5,0,2
74,0.102880658436214,0.15,0.218675945645979,0.318351030769332,0.343796035647088,0.66214706641642,0,0.311444652908068,0.166666666666667,0,"HT",2020,9,78629,4,4,0,2,2,5,2,2,2,4,4
65,0.102880658436214,0.15,0.228207974045932,0.32666703908534,0.358782016688115,0.685449055773455,0,0.311444652908068,0.166666666666667,0,"HT",2020,10,78629,4,5,0,2,3,1,5,3,3,1,1
6,0.144736842105263,0.235294117647059,0,0.144736842105263,0,0.144736842105263,0,0.283333333333333,0.176470588235294,0,"HT",2020,7,78643,8,2,0,1,0,1,0,0,0,2,0
7,0.144736842105263,0.235294117647059,0,0.144736842105263,0,0.144736842105263,0,0.283333333333333,0.176470588235294,0,"HT",2020,8,78643,8,0,0,2,8,2,4,2,5,0,2
6,0.144736842105263,0.235294117647059,0,0.144736842105263,0,0.144736842105263,0,0.283333333333333,0.176470588235294,0,"HT",2020,9,78643,8,4,0,2,2,5,2,2,2,4,4
6,0.144736842105263,0.235294117647059,0,0.144736842105263,0,0.144736842105263,0,0.283333333333333,0.176470588235294,0,"HT",2020,10,78643,8,5,0,2,3,1,5,3,3,1,1
20,0.058252427184466,0.0909090909090909,0.3540625,0.397961165048544,0.493762886597938,0.891724051646482,0,0.282828282828283,0.136363636363636,0,"HH",2020,7,78756,6,0,2,0,1,0,0,0,3,2,0
40,0.058252427184466,0.0909090909090909,0.295052083333333,0.342961165048544,0.411469072164948,0.754430237213492,0,0.282828282828283,0.136363636363636,0,"HH",2020,8,78756,6,0,0,3,3,2,4,0,2,5,3
61,0.058252427184466,0.0909090909090909,0.290215163934426,0.338452968327232,0.404723677539293,0.743176645866526,0,0.282828282828283,0.136363636363636,0,"HH",2020,9,78756,6,0,4,2,2,2,2,6,2,3,4
49,0.058252427184466,0.0909090909090909,0.289030612244898,0.337348920150584,0.403071744161582,0.740420664312167,0,0.282828282828283,0.136363636363636,0,"HH",2020,10,78756,6,0,5,2,1,3,1,4,0,3,3
19,0.03125,0.0588235294117647,0.34634974533107,0.366776315789474,0.488964346349745,0.855740662139219,0,0.327290076335878,0.235294117647059,0,"NC",2020,7,78813,8,0,0,3,0,1,0,1,0,1,0
34,0.03125,0.0588235294117647,0.354838709677419,0.375,0.500948766603416,0.875948766603416,0,0.327290076335878,0.235294117647059,0,"NC",2020,8,78813,8,4,4,2,3,2,0,4,2,0,2
43,0.03125,0.0588235294117647,0.331582895723931,0.352470930232558,0.468117029257314,0.820587959489873,0,0.327290076335878,0.235294117647059,0,"NC",2020,9,78813,8,2,2,2,4,5,0,2,4,4,2
39,0.03125,0.0588235294117647,0.337468982630273,0.358173076923077,0.476426799007444,0.834599875930521,0,0.327290076335878,0.235294117647059,0,"NC",2020,10,78813,8,1,5,0,5,5,0,0,1,5,3
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,7,78819,3,1,0,1,0,0,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,8,78819,3,3,8,2,0,0,3,2,0,2,5
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,9,78819,3,2,2,2,0,6,4,2,4,2,2
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,10,78819,3,1,3,5,0,4,5,0,0,3,0
72,0.0569105691056911,0.116666666666667,0.256720654533311,0.317149869611904,0.412634189980482,0.729784059592386,0.0487804878048781,0.336415362731152,0.2,0.05,"LG",2020,7,79109,2,1,0,1,0,0,0,3,3,0,0
91,0.0569105691056911,0.116666666666667,0.257284875752066,0.317668219186857,0.413541078310109,0.731209297496967,0.0487804878048781,0.336415362731152,0.2,0.05,"LG",2020,8,79109,2,3,8,2,0,0,3,2,0,2,5
108,0.0569105691056911,0.116666666666667,0.262425557967385,0.322390959758654,0.421803838646715,0.744194798405369,0.0487804878048781,0.336415362731152,0.2,0.05,"LG",2020,9,79109,2,2,2,2,0,6,4,2,4,2,2
88,0.0569105691056911,0.116666666666667,0.266055951061795,0.32572619894295,0.427639069616136,0.753365268559086,0.0487804878048781,0.336415362731152,0.2,0.05,"LG",2020,10,79109,2,1,3,5,0,4,5,0,0,3,0
0,0,0,0,0,0,0,0,0.298342541436464,0,0,"HT",2020,7,79113,0,2,0,1,0,1,0,0,0,2,0
0,0,0,0,0,0,0,0,0.298342541436464,0,0,"HT",2020,10,79113,0,5,0,2,3,1,5,3,3,1,1
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,7,79140,0,1,0,1,0,0,0,3,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"LG",2020,10,79140,0,1,3,5,0,4,5,0,0,3,0
39,0.0634920634920635,0.107142857142857,0.278343195266272,0.32989010989011,0.44354628422425,0.77343639411436,0.0555555555555556,0.302872062663185,0.214285714285714,0.0357142857142857,"LG",2020,7,79150,8,1,0,1,0,0,0,3,3,0,0
38,0.0634920634920635,0.107142857142857,0.285668016194332,0.336691729323308,0.45521855486173,0.791910284185039,0.0555555555555556,0.302872062663185,0.214285714285714,0.0357142857142857,"LG",2020,8,79150,8,3,8,2,0,0,3,2,0,2,5
41,0.0634920634920635,0.107142857142857,0.294183864915572,0.344599303135888,0.468788755684167,0.813388058820055,0.0555555555555556,0.302872062663185,0.214285714285714,0.0357142857142857,"LG",2020,9,79150,8,2,2,2,0,6,4,2,4,2,2
33,0.0634920634920635,0.107142857142857,0.292400932400932,0.342943722943723,0.465947611710323,0.808891334654046,0.0555555555555556,0.302872062663185,0.214285714285714,0.0357142857142857,"LG",2020,10,79150,8,1,3,5,0,4,5,0,0,3,0
55,0.073394495412844,0.0980392156862745,0.441654914890659,0.490318018638721,0.648377881266387,1.13869589990511,0.00917431192660551,0.34314980793854,0.156862745098039,0.0196078431372549,"LG",2020,7,79192,5,1,0,1,0,0,0,3,3,0,0
69,0.073394495412844,0.0980392156862745,0.422452527286717,0.472789233624113,0.620187538602631,1.09297677222674,0.00917431192660551,0.34314980793854,0.156862745098039,0.0196078431372549,"LG",2020,8,79192,5,3,8,2,0,0,3,2,0,2,5
88,0.073394495412844,0.0980392156862745,0.386448050529327,0.439922761721725,0.567330646108089,1.00725340782981,0.00917431192660551,0.34314980793854,0.156862745098039,0.0196078431372549,"LG",2020,9,79192,5,2,2,2,0,6,4,2,4,2,2
71,0.073394495412844,0.0980392156862745,0.410552456095542,0.461926324600976,0.602717467092698,1.06464379169367,0.00917431192660551,0.34314980793854,0.156862745098039,0.0196078431372549,"LG",2020,10,79192,5,1,3,5,0,4,5,0,0,3,0
64,0.0817120622568093,0.0821917808219178,0.304364049318624,0.377446425460247,0.451034024791298,0.828480450251545,0.0116731517509728,0.362165178571429,0.273972602739726,0,"OB",2020,7,79215,1,0,0,0,3,0,1,0,0,0,3
98,0.0817120622568093,0.0821917808219178,0.310575560529208,0.383005365454155,0.460238800807447,0.843244166261602,0.0116731517509728,0.362165178571429,0.273972602739726,0,"OB",2020,8,79215,1,0,2,3,2,6,4,0,2,6,0
104,0.0817120622568093,0.0821917808219178,0.304364049318624,0.377446425460247,0.451034024791298,0.828480450251545,0.0116731517509728,0.362165178571429,0.273972602739726,0,"OB",2020,9,79215,1,6,2,4,2,0,2,0,2,4,5
81,0.0817120622568093,0.0821917808219178,0.300606468462839,0.374083609908377,0.445465703497578,0.819549313405955,0.0116731517509728,0.362165178571429,0.273972602739726,0,"OB",2020,10,79215,1,4,3,4,0,2,0,0,3,0,5
2,0.0698689956331878,0.0363636363636364,1.12095051619794,1.11197165691687,1.54167773939233,2.65364939630919,0.0262008733624454,0.306896551724138,0.127272727272727,0.0727272727272727,"OB",2020,7,79231,9,0,0,0,3,0,1,0,0,0,3
4,0.0698689956331878,0.0363636363636364,0.560475258098968,0.593103732388564,0.770838869696164,1.36394260208473,0.0262008733624454,0.306896551724138,0.127272727272727,0.0727272727272727,"OB",2020,8,79231,9,0,2,3,2,6,4,0,2,6,0
9,0.0698689956331878,0.0363636363636364,0.373650172065978,0.420147757545797,0.513892579797443,0.93404033734324,0.0262008733624454,0.306896551724138,0.127272727272727,0.0727272727272727,"OB",2020,9,79231,9,6,2,4,2,0,2,0,2,4,5
7,0.0698689956331878,0.0363636363636364,0.480407364084829,0.518979743170235,0.660719031168141,1.17969877433838,0.0262008733624454,0.306896551724138,0.127272727272727,0.0727272727272727,"OB",2020,10,79231,9,4,3,4,0,2,0,0,3,0,5
59,0.0673575129533679,0.0597014925373134,0.0586328227729865,0.131796074889076,0.0761546049681643,0.20795067985724,0.0518134715025907,0.317086234600964,0.104477611940299,0.0149253731343284,"OB",2020,7,79240,6,0,0,0,3,0,1,0,0,0,3
106,0.0673575129533679,0.0597014925373134,0.17405466886069,0.238247311177216,0.226069016006123,0.464316327183339,0.0518134715025907,0.317086234600964,0.104477611940299,0.0149253731343284,"OB",2020,8,79240,6,0,2,3,2,6,4,0,2,6,0
109,0.0673575129533679,0.0597014925373134,0.16926417338746,0.233829134005015,0.21984693299678,0.453676067001795,0.0518134715025907,0.317086234600964,0.104477611940299,0.0149253731343284,"OB",2020,9,79240,6,6,2,4,2,0,2,0,2,4,5
84,0.0673575129533679,0.0597014925373134,0.137275259666913,0.204326405288655,0.178298479885782,0.382624885174437,0.0518134715025907,0.317086234600964,0.104477611940299,0.0149253731343284,"OB",2020,10,79240,6,4,3,4,0,2,0,0,3,0,5
0,0.0615384615384615,0.153846153846154,Inf,Inf,Inf,Inf,0.0153846153846154,0.302325581395349,0.0769230769230769,0,"OB",2020,7,79290,9,0,0,0,3,0,1,0,0,0,3
1,0.0615384615384615,0.153846153846154,2.56060606060606,2.44055944055944,3.87481371087929,6.31537315143873,0.0153846153846154,0.302325581395349,0.0769230769230769,0,"OB",2020,8,79290,9,0,2,3,2,6,4,0,2,6,0
2,0.0615384615384615,0.153846153846154,1.28030303030303,1.25874125874126,1.93740685543964,3.1961481141809,0.0153846153846154,0.302325581395349,0.0769230769230769,0,"OB",2020,9,79290,9,6,2,4,2,0,2,0,2,4,5
2,0.0615384615384615,0.153846153846154,1.28030303030303,1.25874125874126,1.93740685543964,3.1961481141809,0.0153846153846154,0.302325581395349,0.0769230769230769,0,"OB",2020,10,79290,9,4,3,4,0,2,0,0,3,0,5
0,0,0,0,0,0,0,0,0,0,0,"LT",2020,7,79293,0,0,1,0,0,0,1,0,1,0,3
0,0,0,0,0,0,0,0,0,0,0,"LT",2020,8,79293,0,2,2,0,0,0,2,6,4,2,5
0,0,0,0,0,0,0,0,0,0,0,"LT",2020,9,79293,0,2,5,4,6,0,5,0,2,2,2
0,0,0,0,0,0,0,0,0,0,0,"LT",2020,10,79293,0,3,1,3,4,0,5,2,4,3,0
1,0.108108108108108,0,3.46875,3.13513513513514,3.36363636363636,6.4987714987715,0,0.28839590443686,0,0,"HT",2020,7,79334,0,2,0,1,0,1,0,0,0,2,0
3,0.108108108108108,0,1.15625,1.13513513513514,1.12121212121212,2.25634725634726,0,0.28839590443686,0,0,"HT",2020,8,79334,0,0,0,2,8,2,4,2,5,0,2
3,0.108108108108108,0,1.15625,1.13513513513514,1.12121212121212,2.25634725634726,0,0.28839590443686,0,0,"HT",2020,9,79334,0,4,0,2,2,5,2,2,2,4,4
3,0.108108108108108,0,1.15625,1.13513513513514,1.12121212121212,2.25634725634726,0,0.28839590443686,0,0,"HT",2020,10,79334,0,5,0,2,3,1,5,3,3,1,1
50,0.0849056603773585,0.185185185185185,0.245197524988101,0.319965694682676,0.442577319587629,0.762543014270304,0,0.302136317395727,0.277777777777778,0,"WO",2020,7,79365,5,0,0,0,0,3,0,3,0,1,0
90,0.0849056603773585,0.185185185185185,0.272441694431223,0.34451114922813,0.491752577319587,0.836263726547718,0,0.302136317395727,0.277777777777778,0,"WO",2020,8,79365,5,3,2,5,5,5,2,0,0,4,0
91,0.0849056603773585,0.185185185185185,0.269447829657254,0.341813846530828,0.486348702843548,0.828162549374376,0,0.302136317395727,0.277777777777778,0,"WO",2020,9,79365,5,4,4,2,2,2,2,5,4,2,0
61,0.0849056603773585,0.185185185185185,0.267975437145465,0.340487304220679,0.483691059658611,0.824178363879289,0,0.302136317395727,0.277777777777778,0,"WO",2020,10,79365,5,3,1,3,0,0,3,5,3,0,0
54,0.129770992366412,0.0136986301369863,0,0.152671755725191,0,0.152671755725191,0.0381679389312977,0.313270485859318,0.205479452054795,0.0136986301369863,"SS",2020,7,79402,1,2,2,0,0,0,1,0,0,0,1
111,0.129770992366412,0.0136986301369863,0.107799240682124,0.244013097066532,0.133719245561351,0.377732342627883,0.0381679389312977,0.313270485859318,0.205479452054795,0.0136986301369863,"SS",2020,8,79402,1,5,0,2,2,2,0,6,4,0,4
105,0.129770992366412,0.0136986301369863,0.102563277563278,0.239576517629952,0.127224310776942,0.366800828406895,0.0381679389312977,0.313270485859318,0.205479452054795,0.0136986301369863,"SS",2020,9,79402,1,3,4,4,2,2,4,4,2,0,2
82,0.129770992366412,0.0136986301369863,0.0583693449547108,0.202129750305136,0.072404079303951,0.274533829609087,0.0381679389312977,0.313270485859318,0.205479452054795,0.0136986301369863,"SS",2020,10,79402,1,3,1,2,3,3,5,0,4,0,0
40,0.0764331210191083,0,0.10979020979021,0.189171974522293,0.127524904214559,0.316696878736852,0.00636942675159236,0.316823228010248,0.133333333333333,0.0222222222222222,"WO",2020,7,79456,5,0,0,0,0,3,0,3,0,1,0
63,0.0764331210191083,0,0.156843156843157,0.232029117379436,0.182178434592228,0.414207551971663,0.00636942675159236,0.316823228010248,0.133333333333333,0.0222222222222222,"WO",2020,8,79456,5,3,2,5,5,5,2,0,0,4,0
58,0.0764331210191083,0,0.151434772124427,0.227103009005052,0.175896419606289,0.40299942861134,0.00636942675159236,0.316823228010248,0.133333333333333,0.0222222222222222,"WO",2020,9,79456,5,4,4,2,2,2,2,5,4,2,0
39,0.0764331210191083,0,0.0844540075309306,0.16609505144537,0.0980960801650457,0.264191131610416,0.00636942675159236,0.316823228010248,0.133333333333333,0.0222222222222222,"WO",2020,10,79456,5,3,1,3,0,0,3,5,3,0,0
0,0,0,0,0,0,0,0,0,0,0,"LT",2020,7,79545,0,0,1,0,0,0,1,0,1,0,3
0,0,0,0,0,0,0,0,0,0,0,"LT",2020,8,79545,0,2,2,0,0,0,2,6,4,2,5
0,0,0,0,0,0,0,0,0,0,0,"LT",2020,9,79545,0,2,5,4,6,0,5,0,2,2,2
0,0,0,0,0,0,0,0,0,0,0,"LT",2020,10,79545,0,3,1,3,4,0,5,2,4,3,0
46,0.0688259109311741,0.0655737704918033,0.406823137104014,0.457255178078977,0.583238815374921,1.0404939934539,0.0526315789473684,0.331140350877193,0.262295081967213,0,"LT",2020,7,79608,7,0,1,0,0,0,1,0,1,0,3
86,0.0688259109311741,0.0655737704918033,0.353604994168896,0.408561654583686,0.506943040107853,0.91550469469154,0.0526315789473684,0.331140350877193,0.262295081967213,0,"LT",2020,8,79608,7,2,2,0,0,0,2,6,4,2,5
92,0.0688259109311741,0.0655737704918033,0.355970244966013,0.410725811183477,0.510333963453056,0.921059774636533,0.0526315789473684,0.331140350877193,0.262295081967213,0,"LT",2020,9,79608,7,2,5,4,6,0,5,0,2,2,2
82,0.0688259109311741,0.0655737704918033,0.356590402187208,0.411293242487081,0.511223047013079,0.92251628950016,0.0526315789473684,0.331140350877193,0.262295081967213,0,"LT",2020,10,79608,7,3,1,3,4,0,5,2,4,3,0
0,0.12,0,0,0,0,0,0,0.285106382978723,0.333333333333333,0,"HH",2020,7,79705,0,0,2,0,1,0,0,0,3,2,0
1,0.12,0,0,0.16,0,0.16,0,0.285106382978723,0.333333333333333,0,"HH",2020,8,79705,0,0,0,3,3,2,4,0,2,5,3
2,0.12,0,0,0.16,0,0.16,0,0.285106382978723,0.333333333333333,0,"HH",2020,9,79705,0,0,4,2,2,2,2,6,2,3,4
1,0.12,0,0,0.16,0,0.16,0,0.285106382978723,0.333333333333333,0,"HH",2020,10,79705,0,0,5,2,1,3,1,4,0,3,3
