year,month,T_ID,P_ID,START_CK,RELIEF_CK,CG_CK,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,TB_SC_B,TB_SC_T,WLS_D,WLS_L,WLS_ND,WLS_S,WLS_W
2020,5,LT,62528,0,10,0,0,31,142,38,34,5,0,0,1,0,0,0,1,3,0,0,7,1,0,0,1,2,1,2,0,2,0,0,0,2,1,1,2,5,5,0,0,6,3,1
2020,5,LT,63512,0,12,0,3,29,164,39,35,8,2,0,1,0,0,0,0,4,0,0,12,1,0,0,0,2,2,2,0,2,0,0,0,3,2,1,2,6,6,0,0,11,0,1
2020,5,LT,63543,0,12,0,4,37,152,41,40,4,1,0,1,1,1,0,0,1,0,0,10,1,0,0,0,1,1,2,0,2,0,0,0,3,1,2,2,6,6,0,0,10,0,2
2020,5,LT,64021,4,0,0,0,54,338,87,73,22,6,0,2,1,3,0,1,11,0,2,12,0,5,0,0,15,13,0,1,1,0,0,0,1,0,1,0,2,2,0,3,1,0,0
2020,5,LT,64565,1,4,0,0,23,101,25,23,4,1,0,0,0,0,0,1,0,0,1,4,1,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,2,3,0,1,3,0,1
2020,5,LT,64718,0,5,0,0,20,130,33,29,12,2,0,3,2,0,0,1,2,0,1,4,1,1,0,0,5,5,0,2,0,0,0,0,2,0,0,1,3,2,0,0,5,0,0
2020,5,LT,67591,0,2,0,0,12,86,22,17,6,0,0,2,0,0,0,1,4,0,0,4,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0
2020,5,LT,68529,1,0,0,0,7,37,10,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,5,LT,69539,5,0,0,0,83,445,115,107,29,2,0,4,4,0,0,0,7,0,1,11,5,0,0,0,14,13,0,1,1,0,0,0,2,0,0,1,2,3,0,1,2,0,2
2020,5,LT,72523,0,5,0,0,8,74,19,11,4,1,0,1,0,0,0,1,5,0,2,1,0,1,0,0,5,5,2,1,0,0,0,0,2,0,0,0,2,3,0,0,5,0,0
2020,5,LT,73211,4,0,0,0,63,356,94,84,26,7,1,1,5,2,0,3,7,0,0,14,0,1,0,0,13,13,1,0,0,0,0,0,1,1,0,1,2,2,0,1,2,0,1
2020,5,LT,76355,1,0,0,0,9,58,18,17,10,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2020,5,LT,77591,0,6,0,0,34,175,51,45,14,2,0,2,0,0,1,1,4,1,0,9,1,2,0,0,6,6,1,1,0,0,0,0,2,0,1,1,3,3,0,1,5,0,0
2020,5,LT,78536,0,7,0,0,22,139,37,28,10,3,0,0,1,0,2,1,6,0,0,5,1,2,1,0,8,8,1,2,0,0,0,0,2,1,1,0,4,3,0,1,6,0,0
2020,5,LT,79293,0,11,0,2,28,135,36,34,9,1,1,1,0,1,1,0,0,0,1,6,1,0,0,0,3,3,2,0,2,0,0,0,4,0,1,2,5,6,0,0,9,0,2
2020,5,LT,79545,0,12,0,2,25,157,38,28,3,0,0,2,0,1,0,0,10,0,0,9,0,0,0,0,8,8,2,0,2,0,0,0,4,1,1,2,5,7,0,0,12,0,0
2020,5,NC,50912,5,0,0,0,84,502,117,103,22,2,0,4,0,0,0,0,12,0,2,24,1,2,1,0,10,10,1,0,1,0,0,0,1,0,2,0,2,3,0,1,1,0,3
2020,5,NC,60263,4,0,0,0,68,356,97,88,22,3,1,2,0,1,0,0,8,0,1,17,2,1,0,1,11,11,0,0,0,1,0,0,1,1,0,1,2,2,0,0,2,0,2
2020,5,NC,60339,0,10,0,2,23,129,31,24,5,1,0,2,1,0,1,1,5,0,0,8,1,2,0,0,6,6,1,0,1,2,0,0,1,2,2,1,5,5,0,1,9,0,0
2020,5,NC,61295,0,6,0,0,16,103,26,24,9,0,0,2,1,1,0,0,2,0,0,3,0,0,0,0,5,5,1,0,0,0,0,0,1,2,1,1,2,4,0,1,4,0,1
2020,5,NC,63950,0,4,0,0,12,78,20,17,6,1,0,0,0,0,0,1,2,0,0,2,0,2,0,0,5,5,1,0,0,0,0,0,1,0,1,1,2,2,0,0,3,0,1
2020,5,NC,63959,0,11,0,6,21,105,27,24,6,2,0,1,0,0,0,1,2,0,0,4,2,0,0,0,2,2,1,0,2,1,0,0,2,1,2,2,6,5,0,0,10,0,1
2020,5,NC,63991,0,13,0,6,33,194,46,35,8,2,0,1,0,1,3,2,5,1,1,5,1,0,0,0,4,3,1,0,2,2,0,0,2,2,2,2,7,6,0,0,13,0,0
2020,5,NC,64995,0,12,0,2,30,216,50,36,8,1,0,0,1,1,0,1,10,1,3,7,0,1,0,0,3,3,1,0,1,2,0,0,2,2,2,2,6,6,0,0,11,0,1
2020,5,NC,65042,0,2,0,0,13,91,24,19,6,1,0,1,0,0,0,0,4,0,1,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0
2020,5,NC,65933,5,0,0,0,105,489,123,114,12,3,0,0,0,1,0,0,9,0,0,38,2,0,0,0,2,2,0,0,1,0,0,0,1,0,2,1,2,3,0,0,1,0,4
2020,5,NC,66920,0,1,0,0,10,60,15,14,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2020,5,NC,68900,4,0,0,0,54,326,77,76,25,3,0,7,1,0,0,0,1,0,0,14,3,0,1,0,13,11,1,0,0,1,0,0,0,1,0,1,3,1,0,1,3,0,0
2020,5,NC,69940,5,0,0,0,97,509,133,126,31,2,0,2,0,3,0,0,7,0,0,30,1,2,0,0,10,9,1,0,1,0,0,0,0,1,2,0,2,3,0,0,2,0,3
2020,5,NC,69962,0,1,0,0,1,26,6,4,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2020,5,NC,76118,0,11,0,0,30,128,40,37,9,0,0,1,1,0,1,0,2,0,0,7,1,1,0,0,3,3,1,0,3,0,0,0,1,1,3,2,6,5,0,1,1,8,1
2020,5,NC,78352,0,6,0,1,11,80,22,17,6,3,1,1,0,0,1,0,4,0,0,5,0,1,0,0,7,6,0,0,1,2,0,0,0,1,2,0,3,3,0,0,5,0,1
2020,5,NC,79358,0,11,0,2,22,136,36,31,10,2,0,0,0,1,0,0,5,0,0,5,0,1,0,0,3,3,2,0,1,2,0,0,2,2,1,1,6,5,0,0,11,0,0
2020,5,OB,50234,5,0,0,0,93,505,126,107,24,3,0,2,1,1,4,1,13,2,1,28,3,0,0,0,11,9,0,0,0,1,2,1,0,1,0,0,3,2,0,0,3,0,2
2020,5,OB,62242,0,11,0,4,33,177,46,44,13,4,0,1,0,0,0,1,1,0,0,8,1,0,0,0,7,7,0,1,1,1,4,2,0,1,1,0,6,5,0,0,11,0,0
2020,5,OB,62294,0,1,0,0,0,9,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,5,OB,62951,0,10,0,0,24,177,45,39,14,4,0,3,1,0,0,0,5,1,1,3,0,0,0,0,12,12,0,1,1,1,3,2,0,1,1,0,6,4,0,2,7,1,0
2020,5,OB,63248,0,11,0,1,38,198,50,45,9,2,0,0,0,0,0,2,3,0,0,8,0,0,0,0,3,3,0,1,1,1,4,1,0,1,2,0,5,6,0,0,6,4,1
2020,5,OB,65241,0,1,0,0,1,15,3,2,1,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,5,OB,66291,5,0,0,0,84,472,134,108,32,7,0,0,2,1,3,2,19,0,2,17,3,2,1,0,20,16,0,0,0,1,2,1,0,0,1,0,2,3,0,2,2,0,1
2020,5,OB,67259,0,1,0,0,2,13,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2020,5,OB,67263,0,11,0,0,43,277,69,64,21,3,1,4,0,0,0,1,2,0,2,11,0,0,0,0,13,13,0,1,1,2,2,2,0,1,2,0,5,6,0,0,11,0,0
2020,5,OB,67266,0,12,0,0,38,265,66,51,14,1,0,0,1,0,0,1,13,1,1,8,1,0,0,1,9,6,0,2,1,1,2,2,0,2,2,0,6,6,0,0,12,0,0
2020,5,OB,68200,0,1,0,0,0,37,7,5,5,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,7,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2020,5,OB,68249,0,2,0,0,9,67,18,17,9,3,1,0,0,0,0,0,1,0,0,3,0,1,0,0,6,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0
2020,5,OB,69045,5,0,0,0,90,523,132,121,38,11,0,4,2,1,1,1,6,0,3,23,4,0,0,0,14,13,0,1,0,1,2,0,0,0,1,0,1,4,0,1,0,0,4
2020,5,OB,72447,0,8,0,1,14,88,21,19,4,0,0,0,1,0,0,0,2,0,0,4,1,0,0,0,6,5,0,1,0,0,2,2,0,2,1,0,6,2,0,1,5,0,2
2020,5,OB,76329,0,12,0,2,33,184,48,43,10,4,0,0,0,0,0,0,5,0,0,10,0,1,0,0,6,4,0,1,1,2,4,2,0,1,1,0,6,6,0,0,10,1,1
2020,5,OB,77211,4,0,0,0,65,371,101,92,32,6,0,5,1,1,3,0,6,0,0,12,1,1,0,0,21,21,0,1,1,0,0,0,0,1,1,0,2,2,0,2,1,0,1
2020,5,OB,79229,4,0,0,0,66,399,101,91,28,4,1,1,1,0,0,0,10,0,0,10,1,0,0,0,10,8,0,1,1,0,0,1,0,1,0,0,3,1,0,1,1,0,2
2020,5,SK,50815,2,0,0,0,32,191,52,47,16,4,0,1,1,0,1,0,4,0,0,6,1,1,0,0,11,8,1,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0
2020,5,SK,50835,5,0,0,0,86,494,136,117,34,8,0,1,1,1,0,1,17,0,1,17,5,0,0,0,24,15,2,1,0,1,0,0,0,0,0,1,3,2,0,2,1,0,2
2020,5,SK,60841,5,0,0,0,84,469,116,105,26,1,1,3,12,1,0,1,10,0,0,28,3,2,0,0,13,11,2,0,0,1,0,0,1,0,0,1,2,3,0,0,3,0,2
2020,5,SK,61895,0,13,0,3,38,236,54,45,9,3,0,2,0,0,1,1,6,1,1,13,1,1,0,0,11,7,3,1,0,1,2,2,2,0,0,2,6,7,0,2,11,0,0
2020,5,SK,62056,0,6,0,1,16,81,21,18,3,1,0,0,0,1,1,0,2,0,0,5,0,3,0,0,2,2,2,2,0,0,0,0,1,0,0,1,4,2,0,0,4,1,1
2020,5,SK,62869,4,0,0,0,62,355,97,91,31,9,0,2,0,1,0,1,3,0,2,18,2,1,0,1,16,14,0,0,0,0,1,1,1,0,0,1,1,3,0,1,3,0,0
2020,5,SK,63894,0,12,0,3,37,209,45,41,7,2,0,0,0,1,0,0,4,0,0,14,2,1,0,0,0,0,4,1,0,1,1,1,2,0,0,2,6,6,0,0,12,0,0
2020,5,SK,64768,0,7,0,0,19,115,34,26,9,1,0,0,1,0,1,1,5,0,1,3,0,0,0,0,6,6,0,1,0,2,0,2,0,0,0,2,3,4,0,0,7,0,0
2020,5,SK,64861,1,2,0,0,26,124,32,30,4,1,1,0,0,0,0,0,2,0,0,8,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,2,0,1
2020,5,SK,64893,0,12,0,3,35,198,49,40,8,2,0,1,1,0,2,1,5,0,1,7,1,0,0,0,4,4,3,2,0,0,2,2,1,0,0,2,7,5,0,0,12,0,0
2020,5,SK,65343,0,4,0,1,7,56,15,12,5,2,1,0,0,0,0,0,3,0,0,4,0,1,0,0,7,7,2,0,0,2,0,0,0,0,0,0,2,2,0,0,4,0,0
2020,5,SK,65411,0,7,0,0,19,96,26,23,7,1,0,0,0,0,1,0,2,0,0,4,1,0,0,0,4,4,1,1,0,1,1,2,0,0,0,1,4,3,0,3,4,0,0
2020,5,SK,66859,1,3,0,0,15,106,29,22,9,1,0,0,2,0,0,1,4,0,2,1,1,2,0,0,6,6,1,1,0,0,1,0,0,0,0,1,2,2,0,2,2,0,0
2020,5,SK,67863,0,2,0,0,11,80,18,14,3,1,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0
2020,5,SK,69813,0,8,0,0,23,132,35,31,8,3,0,1,2,0,0,0,4,0,0,4,1,1,0,0,5,4,3,1,0,0,0,1,1,0,0,2,5,3,0,0,6,2,0
2020,5,SK,69839,1,0,0,0,9,65,16,13,5,1,0,2,0,0,0,0,3,0,0,3,1,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2020,5,SK,75138,0,2,0,0,3,27,6,5,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
2020,5,SK,76350,0,2,0,0,3,23,7,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
2020,5,SK,76858,0,6,0,0,17,92,24,22,6,1,0,3,0,0,0,1,1,0,0,8,0,1,0,0,5,5,0,2,0,0,0,2,1,0,0,1,4,2,0,1,5,0,0
2020,5,SK,79847,4,0,0,0,72,360,93,81,14,2,0,1,1,1,0,0,11,0,1,16,3,2,0,1,8,8,1,1,0,0,1,1,0,0,0,0,3,1,0,2,1,0,1
2020,5,SS,50404,5,0,0,0,96,512,133,120,30,3,0,4,0,0,1,0,8,0,4,19,6,0,0,0,16,16,0,0,0,1,0,2,1,0,0,1,4,1,0,2,0,0,3
2020,5,SS,50441,0,1,0,0,4,50,16,11,8,2,0,1,0,0,0,1,4,0,0,3,0,0,0,0,8,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2020,5,SS,50449,1,0,0,0,15,97,24,19,4,2,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2020,5,SS,60146,0,10,0,2,32,186,47,39,9,2,0,2,0,0,0,0,8,1,0,10,2,1,0,0,5,5,0,1,1,2,2,1,1,0,0,2,5,5,0,1,9,0,0
2020,5,SS,61365,2,5,0,1,48,281,72,63,16,3,0,3,1,2,1,0,7,0,1,7,0,0,0,1,9,8,0,2,1,1,0,2,1,0,0,0,6,1,0,1,6,0,0
2020,5,SS,61457,0,9,0,0,16,84,22,19,5,1,0,0,0,0,0,1,1,0,1,2,0,1,0,1,1,0,0,2,2,1,0,2,1,0,0,1,6,3,0,0,9,0,0
2020,5,SS,62920,0,9,0,3,27,186,43,33,7,0,0,0,1,0,0,0,9,0,1,5,2,0,0,0,3,1,0,2,1,1,1,2,1,0,0,1,6,3,0,0,9,0,0
2020,5,SS,65496,0,5,0,0,15,120,31,25,11,2,0,1,0,0,0,2,3,0,1,8,0,0,0,0,9,8,0,2,0,0,0,2,1,0,0,0,5,0,0,0,5,0,0
2020,5,SS,67421,0,10,0,3,30,171,39,33,5,0,0,0,0,1,0,0,6,0,0,11,1,2,0,0,0,0,0,2,1,1,1,2,1,0,0,2,6,4,0,0,10,0,0
2020,5,SS,67443,0,7,0,0,24,175,46,35,13,1,0,1,1,0,1,2,8,0,0,5,0,1,0,1,13,7,0,0,1,2,1,2,1,0,0,0,5,2,0,0,7,0,0
2020,5,SS,68403,0,8,0,0,29,176,44,42,13,2,0,1,0,0,0,0,1,0,1,9,1,0,0,0,7,4,0,0,2,2,0,2,2,0,0,0,6,2,0,1,7,0,0
2020,5,SS,68419,5,0,0,0,84,488,119,106,23,9,0,2,0,1,0,0,12,0,1,23,1,1,0,1,12,10,0,1,0,1,1,1,0,0,0,1,3,2,0,1,1,0,3
2020,5,SS,69439,4,0,0,0,40,223,58,49,13,3,0,3,2,2,0,1,5,0,3,10,0,0,0,0,8,8,0,0,1,0,0,1,1,0,0,1,2,2,0,3,1,0,0
2020,5,SS,69446,4,1,0,0,78,399,109,99,24,6,1,3,2,0,0,0,8,1,2,18,2,0,0,1,10,9,0,1,1,1,1,1,0,0,0,0,3,2,0,1,2,0,2
2020,5,SS,73117,0,7,0,0,22,108,28,28,6,2,0,1,0,0,0,0,0,0,0,7,0,0,0,0,4,4,0,1,0,1,1,1,1,0,0,2,4,3,0,0,4,2,1
2020,5,SS,74454,1,0,0,0,6,62,14,10,8,0,1,0,1,0,0,1,3,0,0,0,1,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2020,5,SS,77446,2,0,0,0,30,177,47,45,14,5,0,5,0,0,0,0,2,0,0,9,0,0,0,0,12,8,0,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0
2020,5,SS,77927,0,5,0,0,15,80,21,19,5,2,0,1,0,0,0,0,2,0,0,3,1,0,0,0,5,4,0,2,1,0,0,2,0,0,0,0,4,1,0,0,5,0,0
2020,5,SS,99445,0,5,0,0,22,115,28,26,7,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,4,4,0,0,2,0,0,2,1,0,0,0,3,2,0,1,4,0,0
2020,5,WO,60264,1,0,0,0,8,61,13,13,5,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2020,5,WO,61268,0,8,0,2,22,113,34,29,10,0,1,1,0,0,0,1,3,0,1,5,2,0,0,0,5,5,2,2,0,2,0,0,0,2,0,0,4,4,0,1,5,1,1
2020,5,WO,62360,0,8,0,0,45,192,56,50,10,1,0,0,0,0,1,0,2,0,3,5,1,0,0,0,2,2,1,0,1,1,2,1,0,1,1,0,4,4,0,0,6,0,2
2020,5,WO,62363,4,0,0,0,61,353,96,82,29,3,0,2,1,3,2,0,9,0,3,15,3,2,1,0,16,15,1,0,0,1,0,1,0,1,0,0,2,2,0,1,2,0,1
2020,5,WO,62937,0,4,0,0,10,74,20,18,7,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,3,2,0,0,0,0,2,2,0,0,0,0,0,4,0,0,4,0,0
2020,5,WO,63342,0,7,0,0,24,107,28,28,5,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,1,1,1,0,0,0,1,1,0,5,2,0,0,1,5,1
2020,5,WO,63348,0,2,0,0,7,39,8,8,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0
2020,5,WO,64051,0,11,0,5,25,156,40,36,12,1,0,2,0,0,0,0,3,0,1,7,1,1,1,0,7,7,1,2,2,1,1,1,0,2,1,0,6,5,0,2,9,0,0
2020,5,WO,65320,5,0,0,0,81,408,113,105,27,5,0,1,3,0,2,0,6,0,0,20,3,1,0,0,14,11,0,1,1,0,1,0,0,1,1,0,3,2,0,2,2,0,1
2020,5,WO,65398,0,9,0,1,36,169,49,44,12,5,0,2,0,0,0,1,3,0,1,5,2,1,0,0,6,6,0,1,1,1,0,2,0,2,2,0,5,4,0,0,9,0,0
2020,5,WO,65509,0,1,0,0,3,18,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,5,WO,67313,4,0,0,0,54,304,79,68,20,2,0,2,2,0,1,1,8,1,1,16,2,1,0,1,10,10,1,1,0,1,1,0,0,0,0,0,1,3,0,1,3,0,0
2020,5,WO,67391,0,10,0,1,29,159,39,36,10,3,0,2,0,1,1,0,2,0,0,11,0,1,0,0,7,6,1,1,1,2,1,1,0,2,1,0,5,5,0,1,9,0,0
2020,5,WO,67603,5,0,0,0,69,408,104,92,29,5,0,5,1,1,1,1,9,0,1,16,1,1,0,0,20,20,1,0,1,0,0,1,0,1,1,0,4,1,0,2,3,0,0
2020,5,WO,67828,0,7,0,0,20,122,30,23,5,0,0,3,0,0,1,1,4,0,1,5,0,1,0,0,7,7,0,2,1,0,2,2,0,0,0,0,1,6,0,0,7,0,0
2020,5,WO,69343,5,0,0,0,90,422,113,108,21,6,0,0,2,1,0,0,5,0,0,27,4,1,0,1,5,3,0,1,1,1,1,0,0,0,1,0,2,3,0,0,1,0,4
2020,5,WO,69360,0,1,0,0,3,14,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2020,5,WO,69399,0,1,0,0,3,22,7,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2020,5,WO,74359,0,10,0,0,15,100,26,24,9,1,0,3,0,0,2,0,0,0,0,6,0,0,1,0,6,5,1,1,0,2,1,2,0,2,1,0,4,6,0,1,7,0,2
2020,5,WO,76430,0,10,0,4,22,170,40,33,12,2,0,2,1,0,0,0,6,0,1,9,1,0,0,1,10,10,1,2,1,1,1,1,0,1,2,0,5,5,0,1,9,0,0
2020,6,HH,50705,0,2,0,0,8,47,11,9,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
2020,6,HH,50726,1,0,0,0,5,36,10,7,3,0,0,1,0,0,0,1,2,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2020,6,HH,60140,0,6,0,0,13,75,19,18,6,0,0,1,1,1,0,0,1,0,0,4,0,1,0,0,3,3,0,0,1,2,0,2,0,0,1,0,3,3,0,1,5,0,0
2020,6,HH,60768,0,3,0,0,12,58,15,15,4,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,3,0,0,0,3,0,0
2020,6,HH,61156,0,1,0,0,2,24,6,4,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2020,6,HH,61214,0,12,0,0,37,218,63,52,16,0,0,4,1,1,1,0,9,0,1,11,0,3,1,1,12,11,0,0,1,1,1,3,2,0,2,2,8,4,0,2,10,0,0
2020,6,HH,63464,0,9,0,0,26,164,44,38,12,1,0,1,1,0,1,0,5,1,0,7,2,0,0,0,5,2,0,0,1,2,1,2,0,0,2,1,6,3,0,0,9,0,0
2020,6,HH,63765,0,1,0,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2020,6,HH,63961,0,3,0,0,9,53,14,12,4,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,2,1,0,0,3,0,0
2020,6,HH,64554,0,8,0,1,25,116,35,29,7,2,0,2,0,0,1,0,4,1,1,4,2,0,0,0,5,5,0,0,1,1,1,2,2,0,1,0,4,4,0,0,7,1,0
2020,6,HH,64760,0,8,0,3,22,138,30,25,4,0,0,0,1,1,0,0,5,1,0,8,0,1,0,0,3,3,0,0,1,2,2,1,1,0,1,0,4,4,0,0,8,0,0
2020,6,HH,65764,4,0,0,0,53,352,85,77,23,4,0,4,4,0,0,1,7,0,0,21,1,2,1,0,18,14,0,0,1,0,1,1,0,0,0,1,2,2,0,3,1,0,0
2020,6,HH,65769,2,7,0,0,63,378,95,78,17,7,0,2,0,0,0,1,15,3,1,21,1,0,0,0,9,8,0,0,0,0,2,3,1,0,1,2,5,4,0,1,7,0,1
2020,6,HH,67703,0,12,0,2,30,184,51,47,15,4,1,2,0,0,0,0,3,1,1,7,1,0,0,1,11,8,0,0,1,1,2,4,2,0,1,1,7,5,0,0,12,0,0
2020,6,HH,67737,0,12,0,2,30,206,50,43,13,0,0,1,2,0,0,1,6,0,0,8,1,1,0,0,9,6,0,0,2,1,1,4,2,0,2,0,7,5,0,0,12,0,0
2020,6,HH,69737,0,1,0,0,3,21,5,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2020,6,HH,69744,5,0,0,0,91,503,141,131,44,4,1,2,1,0,1,1,5,0,3,24,2,0,0,0,20,15,0,0,1,0,1,1,1,0,0,1,3,2,0,2,0,0,3
2020,6,HH,69745,2,0,0,0,17,157,33,21,7,3,0,2,0,2,0,1,11,0,0,4,0,0,0,1,11,11,0,0,0,0,0,1,0,0,0,1,2,0,0,2,0,0,0
2020,6,HH,69748,5,0,0,0,75,479,122,105,35,6,0,5,2,1,2,1,11,0,3,22,3,0,0,0,27,24,0,0,1,1,0,1,1,0,1,0,4,1,0,5,0,0,0
2020,6,HH,73738,0,5,0,0,17,112,31,27,11,4,0,1,0,0,2,0,2,0,0,6,0,0,0,0,10,8,0,0,2,0,0,1,0,0,1,1,4,1,0,0,5,0,0
2020,6,HH,73750,0,1,0,0,6,36,12,10,5,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2020,6,HH,74857,0,6,0,0,22,129,32,29,9,2,1,0,0,1,1,0,1,1,1,11,0,0,0,0,6,6,0,0,0,0,1,3,1,0,1,0,2,4,0,0,4,1,1
2020,6,HH,77318,3,0,0,0,39,263,62,54,19,2,0,3,6,2,0,1,7,0,0,15,1,2,0,0,7,7,0,0,0,1,0,1,0,0,1,0,2,1,0,1,2,0,0
2020,6,HH,79764,2,0,0,0,21,128,35,32,13,4,1,0,0,1,0,1,1,0,1,3,0,0,0,0,9,9,0,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,0
2020,6,HT,50636,5,0,1,0,91,457,121,109,23,2,0,0,1,0,3,0,8,0,1,30,4,1,0,1,6,6,0,0,1,0,2,1,0,0,0,1,2,3,0,1,2,0,2
2020,6,HT,50640,4,0,0,0,71,383,106,90,23,5,2,0,4,0,3,3,9,0,1,15,1,1,0,0,13,10,0,0,0,0,0,0,1,1,1,1,1,3,0,0,2,0,2
2020,6,HT,61643,0,2,0,0,6,23,7,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0
2020,6,HT,62754,4,0,0,0,67,383,91,86,22,5,0,2,4,0,0,0,4,0,1,20,2,0,0,0,5,5,0,0,0,0,1,0,1,1,1,0,2,2,0,0,1,0,3
2020,6,HT,63628,0,6,0,0,23,92,27,26,6,2,0,0,0,0,0,0,1,0,0,2,3,0,0,0,1,1,0,0,1,0,1,0,1,0,2,1,3,3,0,0,5,0,1
2020,6,HT,63638,0,10,0,3,29,159,41,40,10,1,0,0,3,0,0,0,1,0,0,7,1,0,0,0,4,2,0,0,0,0,2,2,2,2,1,1,5,5,0,0,8,0,2
2020,6,HT,65616,3,0,0,0,45,251,70,64,21,3,0,3,2,0,0,0,4,0,2,7,2,1,0,0,16,15,0,0,1,0,0,1,1,0,0,0,1,2,0,2,1,0,0
2020,6,HT,65643,0,10,0,0,25,119,37,36,11,2,0,2,0,0,0,0,1,0,0,9,0,0,0,0,6,6,0,0,1,0,1,2,1,2,2,1,4,6,0,1,2,7,0
