"year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","BK","PA","R","ER","SF","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY"
2020,6,65062,"KT",46,18,1,0,3,1,0,9,0,49,8,8,2,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,65117,"LG",17,8,3,1,0,7,1,3,0,26,6,6,1,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,65241,"OB",39,12,0,0,0,2,0,12,0,42,4,4,1,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,65320,"WO",120,30,4,0,5,5,3,21,0,129,13,13,1,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,65343,"SK",22,6,0,0,1,5,0,4,0,28,2,2,1,14,0,2,0,0,1,0,3,0,0,0,0,3,0,3,3,5,0,3,2,0,4,3,14,9
2020,6,65398,"WO",23,7,0,0,3,3,0,5,0,28,3,3,2,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,65411,"SK",15,5,1,0,1,4,2,1,0,21,2,2,0,14,0,2,0,0,1,0,3,0,0,0,0,3,0,3,3,5,0,3,2,0,4,3,14,9
2020,6,65496,"SS",17,1,1,0,0,0,0,4,0,17,0,0,0,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,6,65516,"KT",90,23,4,0,5,11,1,11,0,102,14,14,0,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,65616,"HT",64,21,3,0,3,4,2,7,0,70,16,15,0,3,0,3,3,0,0,8,3,1,0,0,0,0,0,0,3,0,4,2,3,3,3,3,8,13
2020,6,65643,"HT",36,11,2,0,2,1,0,9,0,37,6,6,0,3,0,3,3,0,0,8,3,1,0,0,0,0,0,0,3,0,4,2,3,3,3,3,8,13
2020,6,65696,"HT",6,2,1,0,0,3,0,2,0,10,1,1,1,3,0,3,3,0,0,8,3,1,0,0,0,0,0,0,3,0,4,2,3,3,3,3,8,13
2020,6,65764,"HH",77,23,4,0,4,7,0,21,1,85,18,14,1,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,65769,"HH",78,17,7,0,2,15,1,21,0,95,9,8,1,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,65933,"NC",91,21,5,0,2,3,0,27,0,96,9,7,2,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,66145,"LG",41,7,3,0,1,8,0,11,0,49,5,5,0,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,66291,"OB",93,33,8,0,2,8,2,18,0,105,19,18,2,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,66609,"HT",43,10,1,0,1,5,0,16,0,49,4,3,1,3,0,3,3,0,0,8,3,1,0,0,0,0,0,0,3,0,4,2,3,3,3,3,8,13
2020,6,66859,"SK",21,4,1,0,1,2,0,1,0,23,2,1,0,14,0,2,0,0,1,0,3,0,0,0,0,3,0,3,3,5,0,3,2,0,4,3,14,9
2020,6,66920,"NC",54,18,5,0,3,7,1,6,0,63,11,10,1,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,67045,"KT",50,15,0,0,1,3,0,3,0,53,5,5,0,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,67259,"OB",19,8,3,0,0,1,0,0,0,20,5,2,0,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,67263,"OB",62,15,5,0,1,6,1,13,0,71,5,5,2,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,67266,"OB",29,4,1,0,0,3,2,7,0,37,4,3,3,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,67391,"WO",13,3,1,0,0,3,0,6,0,16,2,2,0,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,67421,"SS",36,6,2,0,0,6,0,15,0,44,5,5,2,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,6,67443,"SS",38,9,1,0,0,5,0,10,0,44,2,2,1,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,6,67591,"LT",4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,3,3,0,0,3,3,10,0,0,0,1,3,4,6,3,0,1,0,0,3,3,10,13
2020,6,67603,"WO",107,28,4,0,0,7,2,16,1,119,7,6,3,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,67646,"HT",15,6,1,0,2,3,1,3,0,19,7,7,0,3,0,3,3,0,0,8,3,1,0,0,0,0,0,0,3,0,4,2,3,3,3,3,8,13
2020,6,67703,"HH",47,15,4,1,2,3,1,7,0,51,11,8,0,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,67737,"HH",43,13,0,0,1,6,0,8,0,50,9,6,1,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,67828,"WO",12,6,1,0,0,0,0,1,0,12,5,3,0,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,67863,"SK",35,12,4,0,2,5,0,7,0,40,8,7,0,14,0,2,0,0,1,0,3,0,0,0,0,3,0,3,3,5,0,3,2,0,4,3,14,9
2020,6,67954,"NC",28,6,0,0,1,7,0,7,0,35,4,4,0,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,68043,"KT",21,10,1,0,2,6,1,3,0,29,16,14,1,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,68135,"LG",88,24,4,0,1,11,1,16,0,101,11,11,1,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,68200,"OB",17,6,3,0,0,1,0,4,0,18,3,3,0,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,68341,"WO",6,0,0,0,0,0,0,1,0,6,0,0,0,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,68403,"SS",48,11,1,0,2,6,0,10,0,54,7,7,0,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,6,68419,"SS",62,15,2,0,3,7,2,12,0,71,7,7,0,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,6,68900,"NC",19,6,0,0,1,3,0,1,0,24,7,7,2,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,69032,"KT",47,10,0,0,0,3,0,9,0,50,2,2,0,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,69041,"KT",18,6,1,0,2,0,0,5,0,19,4,4,1,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,69045,"OB",128,30,7,1,3,5,2,29,0,135,13,13,0,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,69054,"KT",19,11,5,0,0,2,0,2,0,22,6,6,1,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,69103,"LG",117,33,8,0,5,9,2,17,0,128,21,20,0,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,69111,"LG",5,3,0,0,0,2,0,0,0,7,2,2,0,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,69159,"LG",48,11,3,0,2,5,4,8,0,59,8,8,2,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,69205,"OB",10,3,1,0,1,3,0,1,0,14,5,4,1,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,69343,"WO",122,23,5,1,2,5,2,18,0,129,11,7,0,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,69360,"WO",73,23,4,0,4,12,0,8,1,85,15,14,0,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,69399,"WO",26,12,2,1,0,1,0,3,0,28,5,5,1,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,69446,"SS",112,29,6,0,3,12,0,15,0,124,9,9,0,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,6,69539,"LT",77,21,1,0,3,8,2,12,0,90,8,8,3,0,0,3,3,0,0,3,3,10,0,0,0,1,3,4,6,3,0,1,0,0,3,3,10,13
2020,6,69620,"HT",17,4,0,0,0,1,0,4,0,18,2,2,0,3,0,3,3,0,0,8,3,1,0,0,0,0,0,0,3,0,4,2,3,3,3,3,8,13
2020,6,69737,"HH",4,1,0,0,1,0,1,0,0,5,2,2,0,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,69744,"HH",131,44,4,1,2,5,3,24,0,141,20,15,2,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,69745,"HH",21,7,3,0,2,11,0,4,0,33,11,11,1,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,69748,"HH",105,35,6,0,5,11,3,22,0,122,27,24,3,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,69813,"SK",26,11,0,0,1,4,0,6,0,31,8,7,1,14,0,2,0,0,1,0,3,0,0,0,0,3,0,3,3,5,0,3,2,0,4,3,14,9
2020,6,69839,"SK",24,7,0,0,2,6,0,6,0,30,3,3,0,14,0,2,0,0,1,0,3,0,0,0,0,3,0,3,3,5,0,3,2,0,4,3,14,9
2020,6,69940,"NC",114,23,1,0,4,11,1,31,0,128,8,8,2,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,69962,"NC",16,1,0,0,1,2,0,7,0,19,2,2,1,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,69974,"NC",9,4,1,0,1,1,0,1,0,10,2,2,0,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,72447,"OB",11,5,1,0,0,1,0,2,0,12,2,2,0,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,72523,"LT",6,2,0,0,1,1,0,0,0,7,1,1,0,0,0,3,3,0,0,3,3,10,0,0,0,1,3,4,6,3,0,1,0,0,3,3,10,13
2020,6,73117,"SS",39,8,0,0,0,2,0,4,0,42,4,3,1,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,6,73211,"LT",90,20,2,0,7,4,0,15,0,95,14,13,1,0,0,3,3,0,0,3,3,10,0,0,0,1,3,4,6,3,0,1,0,0,3,3,10,13
2020,6,73738,"HH",27,11,4,0,1,2,0,6,0,31,10,8,2,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,73750,"HH",10,5,0,0,0,1,0,2,0,12,3,2,1,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,73801,"LG",26,10,2,1,0,3,1,4,0,31,6,6,1,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,74857,"HH",29,9,2,1,0,1,1,11,0,32,6,6,1,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,75340,"KT",20,8,2,0,0,1,0,4,0,21,4,4,0,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,75342,"KT",22,6,1,0,0,2,0,0,0,25,4,4,1,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,75421,"SS",26,5,1,1,0,5,0,6,0,32,2,2,1,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,6,75867,"NC",11,5,0,0,1,0,0,4,0,11,3,3,0,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,76118,"NC",37,5,1,0,1,5,0,7,0,44,2,2,2,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,76329,"OB",20,8,2,0,0,4,0,6,0,24,3,3,0,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,76430,"WO",23,5,2,0,1,1,0,10,0,24,2,2,0,0,0,2,0,3,3,0,13,0,0,0,0,3,3,3,0,5,3,3,1,3,3,0,13,11
2020,6,76455,"LG",72,16,2,0,1,15,1,18,0,90,11,11,2,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,76650,"LG",37,10,1,0,0,3,1,11,0,42,3,2,1,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,76757,"KT",64,10,1,0,4,3,0,11,0,67,4,4,0,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,76858,"SK",24,6,1,0,1,1,0,7,0,26,2,2,1,14,0,2,0,0,1,0,3,0,0,0,0,3,0,3,3,5,0,3,2,0,4,3,14,9
2020,6,77211,"OB",24,9,2,0,2,0,0,3,0,24,4,4,0,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,77263,"OB",27,9,2,1,0,6,1,7,0,35,5,4,1,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,77318,"HH",54,19,2,0,3,7,0,15,0,62,7,7,1,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,77446,"SS",106,29,7,0,2,8,0,21,0,117,15,11,3,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,6,77563,"KT",28,2,0,0,0,2,0,5,0,30,0,0,0,3,0,1,11,3,2,0,0,3,0,0,0,0,3,3,0,1,6,2,3,3,2,0,11,12
2020,6,77591,"LT",23,7,0,1,0,6,2,3,0,32,2,2,1,0,0,3,3,0,0,3,3,10,0,0,0,1,3,4,6,3,0,1,0,0,3,3,10,13
2020,6,77637,"HT",109,24,6,2,3,8,1,23,0,118,15,14,0,3,0,3,3,0,0,8,3,1,0,0,0,0,0,0,3,0,4,2,3,3,3,3,8,13
2020,6,78148,"LG",80,12,2,0,0,5,0,21,0,85,2,2,0,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,78247,"HT",33,4,2,0,1,9,0,19,0,42,3,3,0,3,0,3,3,0,0,8,3,1,0,0,0,0,0,0,3,0,4,2,3,3,3,3,8,13
2020,6,78352,"NC",24,5,0,0,0,3,1,7,0,29,5,4,1,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,78536,"LT",33,4,1,0,0,5,0,7,0,38,1,1,0,0,0,3,3,0,0,3,3,10,0,0,0,1,3,4,6,3,0,1,0,0,3,3,10,13
2020,6,79140,"LG",58,19,0,1,2,4,0,10,0,65,7,6,3,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,79229,"OB",121,40,9,2,4,8,1,11,0,132,22,19,2,2,0,12,3,2,0,0,1,0,0,0,0,3,2,3,3,3,0,6,0,2,3,1,9,14
2020,6,79293,"LT",24,9,1,0,2,1,0,3,0,25,6,6,0,0,0,3,3,0,0,3,3,10,0,0,0,1,3,4,6,3,0,1,0,0,3,3,10,13
2020,6,79358,"NC",14,5,0,0,1,2,0,2,0,16,2,2,0,0,0,3,2,3,0,2,0,0,0,0,0,13,6,2,2,0,1,0,6,3,0,3,13,10
2020,6,79545,"LT",14,3,1,0,0,2,0,5,0,16,3,3,0,0,0,3,3,0,0,3,3,10,0,0,0,1,3,4,6,3,0,1,0,0,3,3,10,13
2020,6,79764,"HH",32,13,4,1,0,1,1,3,0,35,9,9,1,0,0,0,0,14,3,0,0,3,0,0,0,3,0,0,3,3,3,6,2,0,3,3,14,9
2020,6,79825,"LG",26,8,2,1,0,2,0,4,0,29,6,5,1,3,0,14,0,3,0,0,3,0,0,0,0,0,3,0,1,0,3,0,3,5,3,5,14,9
2020,6,79847,"SK",77,23,8,0,3,14,2,8,0,96,20,20,3,14,0,2,0,0,1,0,3,0,0,0,0,3,0,3,3,5,0,3,2,0,4,3,14,9
2020,6,99445,"SS",18,7,1,0,0,1,0,3,0,20,5,5,1,3,0,6,0,0,9,3,0,3,0,0,0,0,3,3,2,3,3,0,3,4,0,3,9,15
2020,7,65057,"KT",3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,63961,"HH",2,0,0,0,0,2,0,1,0,4,1,0,0,0,0,7,3,11,2,2,0,0,0,0,0,0,0,4,3,4,3,0,3,6,2,0,11,14
2020,7,72447,"OB",1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,15,0,0,0,3,2,2,0,0,0,1,3,3,0,6,2,1,0,3,0,5,15,8
2020,7,64805,"OB",2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,3,2,2,0,0,0,1,3,3,0,6,2,1,0,3,0,5,15,8
2020,7,61145,"LG",1,1,0,0,0,1,0,0,0,2,0,0,0,3,0,14,1,0,3,0,0,3,0,0,0,0,4,0,3,0,3,2,6,3,3,0,8,16
2020,7,79617,"LG",5,1,0,0,0,0,0,2,0,5,0,0,0,3,0,14,1,0,3,0,0,3,0,0,0,0,4,0,3,0,3,2,6,3,3,0,8,16
2020,7,73738,"HH",6,1,0,0,0,0,2,2,0,8,0,0,0,0,0,7,3,11,2,2,0,0,0,0,0,0,0,4,3,4,3,0,3,6,2,0,11,14
2020,7,68200,"OB",9,2,1,0,0,1,0,0,0,10,1,1,0,0,0,15,0,0,0,3,2,2,0,0,0,1,3,3,0,6,2,1,0,3,0,5,15,8
2020,7,66018,"WO",5,2,0,0,0,1,1,0,0,7,1,1,0,3,0,3,3,0,1,3,11,0,0,0,0,0,0,3,3,0,3,3,5,3,4,0,11,13
2020,7,69328,"WO",8,2,0,0,0,3,0,1,0,11,1,1,0,3,0,3,3,0,1,3,11,0,0,0,0,0,0,3,3,0,3,3,5,3,4,0,11,13
2020,7,66801,"SK",4,2,0,0,0,1,0,1,0,5,1,1,0,10,0,3,1,6,2,0,0,3,0,0,0,0,6,0,1,3,4,3,3,0,2,3,10,15
2020,7,50157,"LG",9,2,1,0,0,0,0,2,0,9,1,1,0,3,0,14,1,0,3,0,0,3,0,0,0,0,4,0,3,0,3,2,6,3,3,0,8,16
2020,7,67164,"LG",6,2,0,0,1,2,1,0,0,9,2,2,0,3,0,14,1,0,3,0,0,3,0,0,0,0,4,0,3,0,3,2,6,3,3,0,8,16
2020,7,68902,"NC",9,2,0,0,1,0,0,2,0,9,1,1,0,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,78352,"NC",4,2,1,0,0,2,0,1,0,7,3,3,1,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,68043,"KT",14,2,0,0,0,1,0,3,0,15,0,0,0,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,69041,"KT",10,2,0,0,1,2,0,2,0,12,2,2,0,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,99445,"SS",5,2,0,0,1,0,0,1,0,5,2,2,0,0,0,0,2,0,14,2,3,0,0,0,0,1,2,5,2,3,3,1,0,2,0,4,14,8
2020,7,62611,"HH",5,2,0,0,0,1,0,0,0,6,1,1,0,0,0,7,3,11,2,2,0,0,0,0,0,0,0,4,3,4,3,0,3,6,2,0,11,14
2020,7,76225,"LT",8,2,1,0,0,0,0,1,0,8,1,1,0,1,0,0,0,3,3,0,3,10,0,0,0,2,3,1,0,3,0,3,2,4,3,3,10,12
2020,7,78536,"LT",17,2,0,0,0,4,0,7,0,21,2,2,0,1,0,0,0,3,3,0,3,10,0,0,0,2,3,1,0,3,0,3,2,4,3,3,10,12
2020,7,67259,"OB",6,3,0,0,2,1,0,0,0,7,4,4,0,0,0,15,0,0,0,3,2,2,0,0,0,1,3,3,0,6,2,1,0,3,0,5,15,8
2020,7,69360,"WO",8,3,1,0,0,1,1,1,0,10,3,3,0,3,0,3,3,0,1,3,11,0,0,0,0,0,0,3,3,0,3,3,5,3,4,0,11,13
2020,7,64896,"SK",7,3,0,0,1,0,0,0,0,7,2,2,0,10,0,3,1,6,2,0,0,3,0,0,0,0,6,0,1,3,4,3,3,0,2,3,10,15
2020,7,73801,"LG",7,3,0,0,0,3,0,2,0,10,1,1,0,3,0,14,1,0,3,0,0,3,0,0,0,0,4,0,3,0,3,2,6,3,3,0,8,16
2020,7,69134,"LG",17,3,0,0,1,1,1,4,0,19,2,2,0,3,0,14,1,0,3,0,0,3,0,0,0,0,4,0,3,0,3,2,6,3,3,0,8,16
2020,7,65643,"NC",11,3,0,1,1,2,1,3,0,14,3,3,0,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,63959,"NC",24,3,0,0,0,1,1,2,0,26,3,3,0,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,65496,"SS",18,3,0,0,0,1,0,4,0,19,1,1,0,0,0,0,2,0,14,2,3,0,0,0,0,1,2,5,2,3,3,1,0,2,0,4,14,8
2020,7,64596,"LT",13,3,0,0,0,5,0,3,0,18,3,3,0,1,0,0,0,3,3,0,3,10,0,0,0,2,3,1,0,3,0,3,2,4,3,3,10,12
2020,7,67246,"OB",8,4,1,0,0,1,0,2,0,9,1,1,0,0,0,15,0,0,0,3,2,2,0,0,0,1,3,3,0,6,2,1,0,3,0,5,15,8
2020,7,50360,"WO",14,4,0,1,0,1,0,5,0,15,2,2,0,3,0,3,3,0,1,3,11,0,0,0,0,0,0,3,3,0,3,3,5,3,4,0,11,13
2020,7,62937,"WO",7,4,1,0,1,0,0,0,0,7,3,3,0,3,0,3,3,0,1,3,11,0,0,0,0,0,0,3,3,0,3,3,5,3,4,0,11,13
2020,7,79847,"SK",8,4,1,0,0,3,0,0,0,11,2,2,0,10,0,3,1,6,2,0,0,3,0,0,0,0,6,0,1,3,4,3,3,0,2,3,10,15
2020,7,65343,"SK",14,4,0,0,1,1,0,4,0,15,2,2,0,10,0,3,1,6,2,0,0,3,0,0,0,0,6,0,1,3,4,3,3,0,2,3,10,15
2020,7,78819,"LG",7,4,1,0,1,0,0,0,0,8,3,3,1,3,0,14,1,0,3,0,0,3,0,0,0,0,4,0,3,0,3,2,6,3,3,0,8,16
2020,7,65639,"NC",19,4,2,1,0,4,1,4,0,24,2,2,0,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,77563,"KT",16,4,1,0,1,5,0,1,0,22,5,5,1,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,64047,"KT",30,4,1,0,0,4,1,5,0,36,3,3,1,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,66039,"KT",4,4,1,0,0,1,1,0,0,6,4,4,0,0,0,2,13,0,0,4,0,0,0,0,0,3,3,4,0,3,0,6,0,1,2,3,13,9
2020,7,66663,"HT",15,4,0,0,1,2,1,2,0,18,2,2,0,0,0,0,0,2,3,14,0,1,0,0,0,3,4,0,4,0,1,3,3,0,5,3,14,9
2020,7,62920,"SS",23,4,0,0,1,5,0,6,0,30,4,4,2,0,0,0,2,0,14,2,3,0,0,0,0,1,2,5,2,3,3,1,0,2,0,4,14,8
2020,7,63492,"SS",6,4,1,0,2,1,0,1,0,7,5,5,0,0,0,0,2,0,14,2,3,0,0,0,0,1,2,5,2,3,3,1,0,2,0,4,14,8
2020,7,61156,"HH",25,4,1,0,0,2,1,8,0,28,0,0,0,0,0,7,3,11,2,2,0,0,0,0,0,0,0,4,3,4,3,0,3,6,2,0,11,14
2020,7,79293,"LT",16,4,2,0,0,4,0,2,0,20,1,1,0,1,0,0,0,3,3,0,3,10,0,0,0,2,3,1,0,3,0,3,2,4,3,3,10,12
2020,7,62595,"LT",8,4,1,0,1,2,0,1,0,11,4,4,1,1,0,0,0,3,3,0,3,10,0,0,0,2,3,1,0,3,0,3,2,4,3,3,10,12
2020,7,62951,"OB",31,5,1,0,0,4,1,6,0,37,3,3,1,0,0,15,0,0,0,3,2,2,0,0,0,1,3,3,0,6,2,1,0,3,0,5,15,8
2020,7,76430,"WO",33,5,2,0,0,3,0,5,0,37,2,0,1,3,0,3,3,0,1,3,11,0,0,0,0,0,0,3,3,0,3,3,5,3,4,0,11,13
2020,7,66305,"WO",10,5,0,0,0,3,0,1,0,13,5,5,0,3,0,3,3,0,1,3,11,0,0,0,0,0,0,3,3,0,3,3,5,3,4,0,11,13
2020,7,64893,"SK",21,5,1,0,0,4,0,6,0,27,1,1,2,10,0,3,1,6,2,0,0,3,0,0,0,0,6,0,1,3,4,3,3,0,2,3,10,15
2020,7,61295,"NC",30,5,1,0,1,4,1,9,0,36,5,5,1,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
2020,7,63991,"NC",30,5,0,0,0,2,2,3,0,35,1,1,1,3,0,2,3,0,0,0,3,1,0,0,0,10,0,3,6,2,3,0,1,3,1,3,10,12
