"","year","P_ID","PA","AB","BB","HP","HIT","HR","KK"
"6162",2019,69825,16,12,2,0,0,0,4
"6163",2019,71837,59,54,4,0,12,3,16
"6164",2019,73209,28,24,1,1,2,0,5
"6165",2019,74846,15,15,0,0,2,1,4
"6166",2019,75151,63,59,2,2,17,4,11
"6167",2019,75847,79,67,9,3,15,5,13
"6168",2019,76802,50,46,2,0,12,0,3
"6169",2019,76812,66,62,2,0,22,0,5
"6170",2019,76869,3,3,0,0,0,0,2
"6171",2019,77243,3,3,0,0,0,0,2
"6172",2019,79465,5,4,1,0,2,0,0
"6173",2019,61197,28,25,2,0,7,0,3
"6174",2019,61404,31,27,3,1,7,0,0
"6175",2019,62404,88,82,5,0,18,3,18
"6176",2019,62415,81,73,8,0,17,0,6
"6177",2019,64266,6,6,0,0,1,0,1
"6178",2019,64407,0,0,0,0,0,0,0
"6179",2019,64468,66,57,6,2,12,3,18
"6180",2019,64469,6,5,0,0,0,0,3
"6181",2019,64493,7,5,2,0,1,0,0
"6182",2019,64499,2,2,0,0,0,0,1
"6183",2019,64793,7,7,0,0,1,0,6
"6184",2019,66409,46,43,2,1,11,2,16
"6185",2019,66462,12,11,1,0,1,0,5
"6186",2019,67450,93,77,12,2,22,4,15
"6187",2019,68407,10,9,0,1,2,1,4
"6188",2019,69403,1,1,0,0,0,0,0
"6189",2019,69405,84,78,6,0,21,3,24
"6190",2019,69418,20,18,2,0,3,0,6
"6191",2019,69442,50,42,6,0,10,1,18
"6192",2019,69453,61,55,4,0,15,1,11
"6193",2019,72456,8,8,0,0,1,0,1
"6194",2019,74540,19,17,2,0,6,0,2
"6195",2019,75566,91,81,9,0,20,3,11
"6196",2019,79402,35,32,2,1,3,0,2
"6197",2019,62353,8,6,0,2,0,0,4
"6198",2019,62356,26,23,2,1,2,0,9
"6199",2019,64300,66,59,6,0,18,1,8
"6200",2019,64346,25,21,2,2,3,0,6
"6201",2019,65357,13,11,1,0,2,0,1
"6202",2019,65399,2,2,0,0,1,0,0
"6203",2019,65898,8,8,0,0,2,0,2
"6204",2019,66354,2,2,0,0,1,0,0
"6205",2019,67304,57,54,1,0,14,0,20
"6206",2019,67341,65,60,5,0,26,0,2
"6207",2019,68330,4,3,1,0,0,0,1
"6208",2019,68345,64,58,6,0,11,1,16
"6209",2019,75125,64,51,9,3,14,4,16
"6210",2019,78168,71,62,7,1,17,0,8
"6211",2019,79300,6,6,0,0,2,0,0
"6212",2019,79334,28,26,0,2,5,0,3
"6213",2019,79365,37,31,5,0,5,1,5
"6214",2019,79456,26,25,0,0,4,0,4
"6215",2019,60523,4,4,0,0,1,0,2
"6216",2019,61204,4,4,0,0,1,0,1
"6217",2019,62556,3,2,1,0,0,0,0
"6218",2019,63558,1,1,0,0,1,0,0
"6219",2019,67539,1,1,0,0,0,0,0
"6220",2019,68518,3,3,0,0,0,0,1
"6221",2019,69508,3,3,0,0,1,0,1
"6222",2019,71564,4,4,0,0,2,0,0
"6223",2019,72546,1,1,0,0,0,0,1
"6224",2019,76249,4,4,0,0,1,0,1
"6225",2019,76509,1,1,0,0,0,0,1
"6226",2019,77532,5,5,0,0,2,0,0
"6227",2019,78513,3,3,0,0,0,0,0
"6228",2019,60566,1,1,0,0,0,0,0
"6229",2019,62907,4,4,0,0,3,0,0
"6230",2019,62931,4,4,0,0,2,0,0
"6231",2019,62934,4,4,0,0,2,0,1
"6232",2019,63920,1,1,0,0,0,0,0
"6233",2019,63963,1,1,0,0,1,0,0
"6234",2019,64984,4,4,0,0,1,0,2
"6235",2019,65905,1,1,0,0,1,0,0
"6236",2019,66917,0,0,0,0,0,0,0
"6237",2019,68912,0,0,0,0,0,0,0
"6238",2019,69901,5,5,0,0,0,0,2
"6239",2019,73213,0,0,0,0,0,0,0
"6240",2019,73306,1,1,0,0,1,0,0
"6241",2019,74465,4,3,1,0,1,0,0
"6242",2019,76232,5,5,0,0,2,0,0
"6243",2019,76849,5,5,0,0,1,0,1
"6244",2019,78122,0,0,0,0,0,0,0
"6245",2019,78813,5,4,1,0,2,0,1
"6246",2019,62234,3,3,0,0,1,0,1
"6247",2019,62244,5,4,0,0,1,0,0
"6248",2019,63257,1,1,0,0,1,0,0
"6249",2019,63559,0,0,0,0,0,0,0
"6250",2019,67207,0,0,0,0,0,0,0
"6251",2019,69209,4,4,0,0,3,0,0
"6252",2019,69238,0,0,0,0,0,0,0
"6253",2019,74206,4,3,1,0,1,0,0
"6254",2019,75334,5,5,0,0,1,0,1
"6255",2019,76267,1,1,0,0,0,0,0
"6256",2019,78224,4,4,0,0,1,0,2
"6257",2019,79215,5,5,0,0,2,0,0
"6258",2019,79231,4,4,0,0,1,0,2
"6259",2019,79240,5,5,0,0,2,0,0
"6260",2019,79290,1,1,0,0,1,0,0
"6261",2019,62353,4,3,1,0,0,0,2
"6262",2019,62356,4,3,1,0,2,0,0
"6263",2019,64300,5,5,0,0,1,0,0
"6264",2019,65357,3,3,0,0,0,0,1
"6265",2019,65898,3,3,0,0,1,0,0
"6266",2019,66354,4,4,0,0,1,0,0
"6267",2019,67304,4,4,0,0,0,0,2
"6268",2019,67341,2,2,0,0,1,0,0
"6269",2019,68330,4,3,1,0,1,0,2
"6270",2019,75125,4,4,0,0,1,0,2
"6271",2019,78168,1,1,0,0,0,0,0
"6272",2019,79300,0,0,0,0,0,0,0
"6273",2019,79334,0,0,0,0,0,0,0
"6274",2020,60343,27,23,3,1,5,2,4
"6275",2020,61208,93,85,6,0,24,0,14
"6276",2020,62700,43,42,1,0,14,0,8
"6277",2020,63700,4,3,1,0,0,0,2
"6278",2020,63703,6,6,0,0,2,0,2
"6279",2020,64704,3,3,0,0,0,0,1
"6280",2020,66702,8,8,0,0,1,0,2
"6281",2020,66706,35,30,5,0,5,0,6
"6282",2020,68730,76,71,5,0,16,2,19
"6283",2020,68743,87,76,9,2,21,1,13
"6284",2020,69702,5,5,0,0,2,0,1
"6285",2020,69705,3,3,0,0,0,0,3
"6286",2020,69737,45,43,2,0,9,3,16
"6287",2020,71752,34,29,5,0,3,0,6
"6288",2020,73136,98,92,4,2,23,2,22
"6289",2020,74163,65,53,11,1,16,1,6
"6290",2020,74729,4,2,2,0,0,0,0
"6291",2020,76158,4,3,0,1,1,0,2
"6292",2020,76509,46,41,4,1,10,2,9
"6293",2020,76753,83,78,2,1,16,2,19
"6294",2020,78288,68,62,4,1,13,0,13
"6295",2020,78756,28,26,1,0,9,1,4
"6296",2020,79705,14,9,1,1,2,0,1
"6297",2020,62265,56,49,6,1,16,0,13
"6298",2020,62893,1,1,0,0,0,0,0
"6299",2020,62908,48,48,0,0,12,0,6
"6300",2020,63260,22,18,3,1,1,0,4
"6301",2020,63722,54,47,2,3,15,4,11
"6302",2020,64646,110,102,8,0,28,1,23
"6303",2020,65464,5,5,0,0,1,0,3
"6304",2020,65610,38,33,5,0,9,1,6
"6305",2020,66606,89,73,8,1,16,0,10
"6306",2020,66614,8,8,0,0,1,0,0
"6307",2020,66630,0,0,0,0,0,0,0
"6308",2020,67644,3,3,0,0,0,0,2
"6309",2020,69652,106,95,10,1,31,6,13
"6310",2020,72443,108,89,17,1,24,4,14
"6311",2020,73209,43,40,1,0,8,1,6
"6312",2020,78603,100,86,14,0,30,0,13
"6313",2020,78629,92,81,9,1,27,4,19
"6314",2020,78643,38,33,5,0,8,2,10
"6315",2020,79113,6,6,0,0,1,0,2
"6316",2020,79334,26,20,4,1,3,0,6
"6317",2020,50066,17,16,1,0,4,0,3
"6318",2020,60558,29,26,1,2,3,0,6
"6319",2020,62802,28,25,2,1,5,0,8
"6320",2020,64004,67,61,5,0,12,2,7
"6321",2020,64006,109,99,7,0,29,0,19
"6322",2020,64007,20,20,0,0,7,1,4
"6323",2020,64012,9,8,0,0,0,0,3
"6324",2020,64014,15,15,0,0,2,1,5
"6325",2020,64029,0,0,0,0,0,0,0
"6326",2020,64166,91,83,6,0,31,1,17
"6327",2020,64868,72,59,10,1,25,0,6
"6328",2020,64906,13,13,0,0,3,0,4
"6329",2020,65062,0,0,0,0,0,0,0
"6330",2020,67008,0,0,0,0,0,0,0
"6331",2020,67025,103,93,8,1,38,6,23
"6332",2020,68050,65,57,7,0,19,5,10
"6333",2020,69098,0,0,0,0,0,0,0
"6334",2020,73113,87,71,10,2,21,3,19
"6335",2020,74339,43,40,3,0,12,2,6
"6336",2020,76313,85,78,5,1,23,1,16
"6337",2020,77243,0,0,0,0,0,0,0
"6338",2020,78548,78,68,5,0,21,3,7
"6339",2020,50150,0,0,0,0,0,0,0
"6340",2020,50165,91,80,10,1,30,10,18
"6341",2020,61102,73,64,5,3,15,2,14
"6342",2020,61186,95,85,9,0,24,1,14
"6343",2020,63103,0,0,0,0,0,0,0
"6344",2020,64100,7,6,0,1,1,0,1
"6345",2020,64101,2,1,1,0,0,0,0
"6346",2020,65109,18,15,1,0,6,0,2
"6347",2020,65207,0,0,0,0,0,0,0
"6348",2020,66108,31,18,11,1,3,0,4
"6349",2020,69100,8,7,1,0,1,0,2
"6350",2020,71184,13,12,0,0,5,2,2
"6351",2020,72133,77,72,5,0,19,0,12
"6352",2020,73801,0,0,0,0,0,0,0
"6353",2020,75808,64,55,6,1,12,1,7
"6354",2020,76290,101,92,9,0,36,1,7
"6355",2020,77564,76,66,9,1,19,0,13
"6356",2020,78217,16,16,0,0,6,0,2
"6357",2020,79109,85,75,6,1,17,3,24
"6358",2020,79140,0,0,0,0,0,0,0
"6359",2020,79150,40,35,5,0,9,2,11
"6360",2020,79192,98,91,4,2,29,4,18
"6361",2020,50506,93,81,7,2,17,4,15
"6362",2020,60523,36,30,4,1,11,1,8
"6363",2020,61204,17,17,0,0,4,0,1
"6364",2020,61566,21,18,2,1,2,0,8
"6365",2020,62528,0,0,0,0,0,0,0
"6366",2020,62556,30,29,0,1,6,0,9
"6367",2020,62558,35,30,5,0,4,0,10
"6368",2020,65515,5,4,1,0,0,0,2
"6369",2020,68362,28,24,4,0,3,0,8
"6370",2020,68518,49,44,3,0,5,0,10
"6371",2020,68525,87,80,4,2,20,1,19
"6372",2020,71564,100,86,11,1,30,1,8
"6373",2020,76249,101,91,7,3,23,2,17
"6374",2020,77532,104,83,19,0,25,1,8
"6375",2020,78513,103,96,7,0,29,4,18
"6376",2020,79608,98,88,8,1,25,1,10
"6377",2020,50923,88,78,7,3,21,5,26
"6378",2020,60339,0,0,0,0,0,0,0
"6379",2020,60566,13,12,0,0,1,0,1
"6380",2020,61295,0,0,0,0,0,0,0
"6381",2020,62025,31,27,4,0,5,0,4
"6382",2020,62907,102,90,9,1,29,2,4
"6383",2020,62925,68,57,6,2,27,5,7
"6384",2020,62931,85,76,9,0,23,3,19
"6385",2020,62934,22,16,3,1,2,0,6
"6386",2020,62947,105,91,11,3,28,7,27
"6387",2020,63920,25,21,4,0,5,1,2
"6388",2020,63950,0,0,0,0,0,0,0
"6389",2020,63963,62,55,5,1,19,2,13
"6390",2020,64984,33,32,1,0,8,0,12
"6391",2020,64995,0,0,0,0,0,0,0
"6392",2020,66917,16,16,0,0,3,0,3
"6393",2020,69962,0,0,0,0,0,0,0
"6394",2020,69992,0,0,0,0,0,0,0
"6395",2020,69995,6,6,0,0,0,0,2
"6396",2020,74465,75,62,9,1,17,5,11
"6397",2020,76118,0,0,0,0,0,0,0
"6398",2020,76232,78,65,8,4,21,3,6
"6399",2020,76849,86,78,4,1,22,1,16
"6400",2020,78122,28,21,2,2,7,0,6
"6401",2020,78813,11,11,0,0,3,1,1
"6402",2020,50202,15,14,1,0,3,0,2
"6403",2020,62234,23,18,1,2,6,1,5
"6404",2020,62244,70,58,9,2,16,0,5
"6405",2020,62951,0,0,0,0,0,0,0
"6406",2020,63257,14,12,2,0,1,0,0
"6407",2020,63440,2,1,0,0,0,0,1
"6408",2020,67207,3,1,2,0,1,0,0
"6409",2020,69209,106,94,8,1,44,4,8
"6410",2020,71842,27,25,0,0,3,0,10
"6411",2020,74206,84,74,7,1,27,0,7
"6412",2020,75334,70,64,6,0,22,3,19
"6413",2020,76267,86,76,6,2,19,5,9
"6414",2020,77248,54,49,4,0,14,3,18
"6415",2020,78224,97,83,12,0,23,4,30
"6416",2020,79215,96,84,8,3,18,1,11
"6417",2020,79231,94,86,6,0,22,0,12
"6418",2020,79240,93,85,6,0,27,2,5
"6419",2020,50854,18,18,0,0,6,0,3
"6420",2020,61353,20,20,0,0,4,0,4
"6421",2020,61743,30,28,2,0,7,1,7
"6422",2020,61869,70,61,6,1,19,1,13
"6423",2020,61895,0,0,0,0,0,0,0
"6424",2020,62884,7,6,1,0,1,0,3
"6425",2020,62895,68,60,6,0,19,6,17
"6426",2020,63440,8,8,0,0,4,2,2
"6427",2020,63450,54,48,3,0,11,1,14
"6428",2020,63634,45,40,3,1,7,1,14
"6429",2020,63704,55,49,5,0,18,1,8
"6430",2020,64768,0,0,0,0,0,0,0
"6431",2020,65869,21,21,0,0,1,0,5
"6432",2020,66052,29,27,2,0,9,0,7
"6433",2020,67872,97,83,14,0,21,2,20
"6434",2020,68868,14,13,1,0,2,0,0
"6435",2020,69813,0,0,0,0,0,0,0
"6436",2020,69825,55,47,8,0,9,0,8
"6437",2020,71837,47,42,4,0,10,1,13
"6438",2020,74215,20,20,0,0,2,0,5
"6439",2020,75151,69,62,5,0,16,0,9
"6440",2020,75847,95,73,17,5,15,2,15
"6441",2020,76802,41,35,3,1,6,0,0
"6442",2020,76812,10,9,0,1,1,0,2
"6443",2020,76869,0,0,0,0,0,0,0
"6444",2020,77463,9,8,1,0,1,0,2
"6445",2020,50458,33,29,1,0,7,0,2
"6446",2020,50468,73,64,5,3,16,3,21
"6447",2020,60288,29,28,1,0,5,0,8
"6448",2020,61197,12,11,1,0,3,0,3
"6449",2020,61365,0,0,0,0,0,0,0
"6450",2020,61404,75,63,11,1,14,0,4
"6451",2020,62404,43,36,5,1,13,1,6
"6452",2020,62409,53,41,8,1,12,1,4
"6453",2020,62415,55,55,0,0,10,1,13
"6454",2020,63435,4,4,0,0,1,0,1
"6455",2020,64266,14,12,1,0,4,0,2
"6456",2020,64468,30,27,3,0,8,1,4
"6457",2020,64499,4,4,0,0,1,0,0
"6458",2020,65496,0,0,0,0,0,0,0
"6459",2020,66409,38,32,4,2,7,2,10
"6460",2020,66838,97,90,5,0,24,5,16
"6461",2020,67443,0,0,0,0,0,0,0
"6462",2020,69418,28,27,1,0,10,0,4
"6463",2020,69439,1,1,0,0,0,0,0
"6464",2020,69453,68,55,8,0,12,1,18
"6465",2020,74540,58,53,5,0,10,4,14
"6466",2020,75566,97,84,9,0,19,3,16
"6467",2020,79402,93,72,17,3,22,0,14
"6468",2020,50300,37,35,1,0,4,1,10
"6469",2020,62353,11,10,1,0,1,0,4
"6470",2020,62356,41,39,2,0,9,0,8
"6471",2020,62937,0,0,0,0,0,0,0
"6472",2020,63342,0,0,0,0,0,0,0
"6473",2020,63348,0,0,0,0,0,0,0
"6474",2020,64300,108,89,17,2,21,4,12
"6475",2020,64346,40,36,4,0,10,0,9
"6476",2020,64657,58,44,8,3,9,0,17
"6477",2020,65398,0,0,0,0,0,0,0
"6478",2020,65399,5,4,1,0,1,0,1
"6479",2020,65586,13,13,0,0,2,0,6
"6480",2020,65898,11,10,1,0,3,0,1
"6481",2020,66354,4,4,0,0,0,0,1
"6482",2020,67304,70,65,5,0,18,1,16
"6483",2020,67341,107,92,12,1,33,4,6
"6484",2020,67391,0,0,0,0,0,0,0
"6485",2020,67828,0,0,0,0,0,0,0
"6486",2020,68305,5,5,0,0,1,0,2
"6487",2020,69306,31,26,3,2,6,0,6
"6488",2020,69360,0,0,0,0,0,0,0
"6489",2020,69399,0,0,0,0,0,0,0
"6490",2020,73342,57,52,5,0,11,0,19
"6491",2020,75125,104,85,17,1,18,5,33
"6492",2020,78168,99,84,11,2,27,3,5
"6493",2020,79365,83,75,5,1,26,6,12
"6494",2020,79456,65,60,5,0,22,0,9
"6495",2020,50707,27,27,0,0,7,0,9
"6496",2020,50709,7,7,0,0,3,0,1
"6497",2020,60343,8,8,0,0,0,0,2
"6498",2020,61208,59,52,4,0,13,0,7
"6499",2020,61554,21,17,2,2,4,0,3
"6500",2020,61700,11,9,2,0,2,0,1
"6501",2020,62797,9,9,0,0,2,0,3
"6502",2020,63700,7,7,0,0,1,0,2
"6503",2020,63703,18,14,2,0,1,0,6
"6504",2020,63704,22,20,2,0,7,0,6
"6505",2020,64704,26,22,3,1,7,0,5
"6506",2020,66702,11,11,0,0,1,0,4
"6507",2020,66706,2,2,0,0,0,0,0
"6508",2020,66707,18,17,0,1,4,0,6
"6509",2020,68730,58,53,4,1,8,2,15
"6510",2020,68743,93,82,11,0,20,1,9
"6511",2020,69705,33,32,0,1,10,0,9
"6512",2020,69737,64,59,4,0,10,1,18
"6513",2020,71752,89,77,10,2,23,2,15
"6514",2020,73136,43,41,2,0,5,0,14
"6515",2020,74163,93,80,10,2,21,0,11
"6516",2020,74729,39,35,2,1,10,3,11
"6517",2020,76509,6,5,1,0,0,0,2
"6518",2020,76753,32,31,1,0,8,1,7
"6519",2020,78288,65,56,6,3,18,2,3
"6520",2020,78756,21,18,2,1,5,0,1
"6521",2020,79705,11,9,2,0,1,0,5
"6522",2020,62234,20,18,0,2,6,0,1
"6523",2020,62265,54,49,4,0,17,3,6
"6524",2020,62893,1,1,0,0,1,0,0
"6525",2020,62908,12,12,0,0,2,0,2
"6526",2020,63260,4,3,1,0,0,0,0
"6527",2020,63722,56,48,6,0,9,0,13
"6528",2020,64646,74,68,3,0,11,0,9
"6529",2020,65464,15,14,1,0,2,1,3
"6530",2020,65610,14,12,1,0,1,0,3
"6531",2020,65653,89,76,9,2,22,3,26
"6532",2020,66606,5,5,0,0,2,0,0
"6533",2020,66614,35,26,5,0,5,0,11
"6534",2020,67644,1,1,0,0,0,0,0
"6535",2020,69636,22,22,0,0,7,2,7
"6536",2020,69652,88,78,9,1,25,5,12
"6537",2020,70410,18,18,0,0,6,1,2
"6538",2020,72443,73,62,10,0,23,4,10
"6539",2020,73209,36,33,2,0,11,3,5
"6540",2020,78603,37,32,4,1,9,0,3
"6541",2020,78629,78,68,9,1,15,2,17
"6542",2020,78643,22,20,2,0,5,0,4
"6543",2020,79334,11,11,0,0,1,0,1
"6544",2020,50054,41,36,5,0,9,0,8
"6545",2020,50066,9,8,1,0,1,0,3
"6546",2020,60558,14,12,0,2,6,0,4
"6547",2020,62802,5,3,1,1,0,0,1
"6548",2020,63448,6,6,0,0,0,0,1
"6549",2020,64004,50,46,4,0,15,1,10
"6550",2020,64006,89,76,8,1,12,1,19
"6551",2020,64007,36,31,3,0,5,1,8
"6552",2020,64012,3,2,0,0,0,0,1
"6553",2020,64014,2,2,0,0,1,0,0
"6554",2020,64166,116,102,10,2,29,2,25
"6555",2020,64868,84,73,11,0,19,0,14
"6556",2020,64906,17,17,0,0,5,0,2
"6557",2020,67025,109,101,8,0,35,11,22
"6558",2020,68050,80,69,10,0,22,5,15
"6559",2020,73113,74,64,8,2,19,2,18
"6560",2020,74339,80,70,10,0,18,3,10
"6561",2020,76313,80,71,5,1,18,3,11
"6562",2020,77243,14,12,2,0,6,0,3
"6563",2020,77563,0,0,0,0,0,0,0
"6564",2020,78548,79,69,6,1,17,1,22
"6565",2020,50150,13,13,0,0,4,0,2
"6566",2020,50165,87,74,10,0,21,3,24
"6567",2020,61102,88,81,3,3,28,2,14
"6568",2020,61145,0,0,0,0,0,0,0
"6569",2020,61186,110,94,10,1,26,0,10
"6570",2020,64101,0,0,0,0,0,0,0
"6571",2020,64115,15,14,1,0,4,0,2
"6572",2020,65109,2,2,0,0,0,0,1
"6573",2020,65207,2,2,0,0,0,0,1
"6574",2020,66108,57,51,5,0,11,1,15
"6575",2020,66113,38,37,0,1,9,0,4
"6576",2020,66145,0,0,0,0,0,0,0
"6577",2020,68106,4,3,1,0,0,0,2
"6578",2020,69100,25,24,0,0,5,1,4
"6579",2020,69159,0,0,0,0,0,0,0
"6580",2020,71184,13,8,3,0,3,1,1
"6581",2020,72133,56,51,3,0,20,0,7
"6582",2020,73801,0,0,0,0,0,0,0
"6583",2020,75808,65,58,5,1,17,0,10
"6584",2020,76290,114,107,5,0,31,4,10
"6585",2020,76650,0,0,0,0,0,0,0
"6586",2020,77564,44,38,3,0,11,1,6
"6587",2020,78217,20,20,0,0,6,0,4
"6588",2020,78361,6,5,1,0,1,0,2
"6589",2020,79109,97,83,6,4,24,0,14
"6590",2020,79150,42,38,1,1,8,1,9
"6591",2020,79192,76,67,8,0,18,1,7
"6592",2020,50506,95,86,7,0,29,0,11
"6593",2020,60523,44,42,2,0,12,0,9
"6594",2020,61204,18,17,1,0,3,0,1
"6595",2020,61566,25,22,1,0,6,1,6
"6596",2020,62528,0,0,0,0,0,0,0
"6597",2020,62556,19,17,2,0,3,0,3
"6598",2020,62558,65,59,5,0,15,1,9
"6599",2020,63543,0,0,0,0,0,0,0
"6600",2020,64501,3,3,0,0,0,0,1
"6601",2020,64504,43,37,5,1,13,0,9
"6602",2020,64565,0,0,0,0,0,0,0
"6603",2020,64717,11,8,3,0,2,0,4
"6604",2020,65506,25,21,2,2,7,0,7
"6605",2020,65515,21,17,3,1,4,0,4
"6606",2020,67504,7,6,1,0,2,0,2
"6607",2020,68518,18,17,0,0,4,0,5
"6608",2020,68525,55,47,7,0,9,1,8
"6609",2020,71564,100,87,13,0,24,8,14
"6610",2020,76249,66,60,3,0,13,0,10
"6611",2020,77532,105,95,8,0,37,2,10
"6612",2020,78513,101,93,6,2,26,5,13
"6613",2020,78536,0,0,0,0,0,0,0
"6614",2020,79293,0,0,0,0,0,0,0
"6615",2020,79545,0,0,0,0,0,0,0
"6616",2020,79608,84,75,7,1,22,2,13
"6617",2020,50923,91,82,6,3,27,8,23
"6618",2020,60339,0,0,0,0,0,0,0
"6619",2020,60566,16,16,0,0,3,0,1
"6620",2020,62025,6,6,0,0,1,0,4
"6621",2020,62907,95,86,5,1,26,1,8
"6622",2020,62925,93,86,2,3,26,4,13
"6623",2020,62931,62,56,5,0,14,3,15
"6624",2020,62934,35,31,3,0,8,1,6
"6625",2020,62947,106,97,8,1,28,6,35
"6626",2020,63963,87,65,16,3,20,6,13
"6627",2020,64984,33,31,2,0,5,0,5
"6628",2020,65042,0,0,0,0,0,0,0
"6629",2020,66917,28,24,3,1,7,0,2
"6630",2020,66928,5,5,0,0,0,0,2
"6631",2020,68912,7,6,1,0,3,0,2
"6632",2020,69995,2,2,0,0,0,0,0
"6633",2020,73306,10,9,0,1,1,1,3
"6634",2020,74465,78,58,15,3,15,1,11
"6635",2020,76232,69,64,3,0,18,4,5
"6636",2020,76849,83,74,8,1,29,0,6
"6637",2020,78122,31,28,1,2,9,1,4
"6638",2020,78813,23,21,2,0,6,0,5
"6639",2020,50202,3,3,0,0,0,0,1
"6640",2020,50204,0,0,0,0,0,0,0
"6641",2020,50208,2,2,0,0,0,0,0
"6642",2020,50293,19,15,3,1,3,0,2
"6643",2020,50296,0,0,0,0,0,0,0
"6644",2020,62234,8,6,0,1,4,0,0
"6645",2020,62244,77,72,2,2,18,2,12
"6646",2020,63248,0,0,0,0,0,0,0
"6647",2020,63257,24,15,7,2,3,0,4
"6648",2020,63559,15,13,1,1,2,0,3
"6649",2020,64213,0,0,0,0,0,0,0
"6650",2020,66203,8,8,0,0,1,0,2
"6651",2020,67207,29,24,4,0,8,0,8
"6652",2020,68200,0,0,0,0,0,0,0
"6653",2020,68204,44,38,2,0,8,0,10
"6654",2020,69209,117,103,11,2,31,3,5
"6655",2020,71842,31,30,1,0,6,0,9
"6656",2020,74206,79,66,10,0,18,1,10
"6657",2020,75334,68,59,9,0,21,3,9
"6658",2020,76267,109,99,10,0,31,3,13
"6659",2020,77248,15,13,2,0,4,1,1
"6660",2020,77263,0,0,0,0,0,0,0
"6661",2020,78224,115,94,20,0,24,7,29
"6662",2020,79215,91,81,6,2,36,2,11
"6663",2020,79231,84,74,7,1,20,1,9
"6664",2020,79240,35,32,2,1,10,2,3
"6665",2020,79290,48,42,4,1,10,2,10
"6666",2020,50819,2,2,0,0,1,0,1
"6667",2020,50854,103,92,9,0,29,0,12
"6668",2020,61353,49,46,2,1,12,0,16
"6669",2020,61743,13,12,1,0,2,0,3
"6670",2020,61869,53,49,0,0,7,1,18
"6671",2020,62884,30,26,3,1,4,0,7
"6672",2020,63440,56,54,2,0,11,0,14
"6673",2020,63450,35,30,4,1,2,0,10
"6674",2020,63634,5,5,0,0,1,0,1
"6675",2020,63704,28,26,2,0,2,0,8
"6676",2020,64260,22,21,1,0,9,0,4
"6677",2020,65869,7,7,0,0,1,0,2
"6678",2020,66052,23,20,3,0,3,1,9
"6679",2020,67872,103,85,16,1,24,6,19
"6680",2020,68868,48,42,5,0,12,1,6
"6681",2020,71837,69,62,6,0,16,4,11
"6682",2020,74215,17,17,0,0,2,0,2
"6683",2020,75151,73,66,6,1,16,1,11
"6684",2020,75847,98,83,12,3,25,6,13
"6685",2020,76802,59,49,5,1,12,0,5
"6686",2020,76812,30,29,1,0,3,0,4
"6687",2020,77463,4,4,0,0,0,0,0
"6688",2020,50458,41,37,2,0,11,0,4
"6689",2020,50468,72,55,14,3,18,3,17
"6690",2020,60288,31,27,3,0,7,0,8
"6691",2020,61197,44,36,7,1,10,1,4
"6692",2020,61404,41,38,1,1,8,0,6
"6693",2020,62404,82,75,4,2,22,4,15
"6694",2020,62409,45,41,4,0,7,0,13
"6695",2020,62415,77,71,5,0,25,3,10
"6696",2020,64266,21,21,0,0,10,2,3
"6697",2020,64407,4,4,0,0,0,0,0
"6698",2020,64410,12,9,1,2,0,0,2
"6699",2020,64468,14,14,0,0,1,0,7
"6700",2020,64469,2,2,0,0,0,0,0
"6701",2020,64793,12,11,1,0,2,0,3
"6702",2020,66409,56,49,4,0,9,2,13
"6703",2020,66838,41,40,0,1,10,0,6
"6704",2020,69403,3,3,0,0,0,0,0
"6705",2020,69418,61,55,4,0,10,1,11
"6706",2020,69442,3,2,1,0,0,0,0
"6707",2020,69453,83,73,7,2,23,3,19
"6708",2020,74540,43,43,0,0,10,1,8
"6709",2020,75566,60,53,6,0,17,2,10
"6710",2020,79402,101,90,6,3,27,0,15
"6711",2020,50304,1,1,0,0,0,0,1
"6712",2020,61268,0,0,0,0,0,0,0
"6713",2020,62353,20,19,0,1,5,0,6
"6714",2020,62356,42,37,2,0,6,1,12
"6715",2020,63342,0,0,0,0,0,0,0
"6716",2020,63348,0,0,0,0,0,0,0
"6717",2020,64300,103,87,14,1,26,6,12
"6718",2020,64340,1,1,0,0,1,0,0
"6719",2020,64657,78,62,11,2,10,0,21
"6720",2020,65399,75,66,7,1,19,3,16
"6721",2020,65586,99,91,7,0,23,2,24
"6722",2020,65898,14,12,1,0,3,1,5
"6723",2020,66354,8,6,2,0,2,0,4
"6724",2020,67304,100,87,11,0,27,4,18
"6725",2020,67341,109,97,8,1,37,3,9
"6726",2020,67828,0,0,0,0,0,0,0
"6727",2020,68346,8,8,0,0,2,0,3
"6728",2020,69306,11,10,0,0,3,1,2
"6729",2020,69399,0,0,0,0,0,0,0
"6730",2020,73342,7,5,2,0,0,0,2
"6731",2020,75125,95,72,16,4,16,6,32
"6732",2020,78168,101,82,18,1,22,1,12
"6733",2020,79365,86,72,12,1,18,3,13
"6734",2020,79456,40,33,4,1,6,0,5
"6735",2020,50704,20,19,1,0,5,0,5
"6736",2020,50707,13,11,1,0,2,0,3
"6737",2020,50709,13,12,1,0,2,0,6
"6738",2020,50730,8,8,0,0,4,0,1
"6739",2020,60343,17,15,2,0,4,0,4
"6740",2020,61208,32,25,6,0,10,1,3
"6741",2020,61554,1,1,0,0,1,0,0
"6742",2020,61700,35,27,8,0,7,0,8
"6743",2020,62700,41,39,2,0,11,0,10
