"","year","P_ID","PA","AB","HIT","H2","H3","HR","SB","CS","SF","BB","HP","KK","GD"
"5658",2020,67391,0,0,0,0,0,0,0,0,0,0,0,0,0
"5659",2020,67828,0,0,0,0,0,0,0,0,0,0,0,0,0
"5660",2020,68305,5,5,1,1,0,0,0,0,0,0,0,2,0
"5661",2020,69306,31,26,6,2,0,0,0,0,0,3,2,6,0
"5662",2020,69360,0,0,0,0,0,0,0,0,0,0,0,0,0
"5663",2020,69399,0,0,0,0,0,0,0,0,0,0,0,0,0
"5664",2020,73342,57,52,11,5,0,0,0,0,0,5,0,19,1
"5665",2020,75125,104,85,18,1,0,5,0,0,1,17,1,33,1
"5666",2020,78168,99,84,27,3,1,3,5,2,2,11,2,5,2
"5667",2020,79365,83,75,26,7,0,6,0,0,1,5,1,12,1
"5668",2020,79456,65,60,22,3,1,0,1,0,0,5,0,9,3
"5669",2020,50707,27,27,7,0,0,0,0,0,0,0,0,9,0
"5670",2020,50709,7,7,3,0,0,0,0,0,0,0,0,1,0
"5671",2020,60343,8,8,0,0,0,0,0,0,0,0,0,2,1
"5672",2020,61208,59,52,13,2,0,0,3,0,1,4,0,7,0
"5673",2020,61554,21,17,4,1,0,0,0,0,0,2,2,3,0
"5674",2020,61700,11,9,2,0,0,0,0,0,0,2,0,1,0
"5675",2020,62797,9,9,2,0,0,0,0,0,0,0,0,3,0
"5676",2020,63700,7,7,1,0,0,0,0,0,0,0,0,2,0
"5677",2020,63703,18,14,1,0,0,0,0,0,0,2,0,6,1
"5678",2020,63704,22,20,7,1,0,0,1,0,0,2,0,6,0
"5679",2020,64704,26,22,7,2,0,0,0,1,0,3,1,5,0
"5680",2020,66702,11,11,1,0,0,0,0,0,0,0,0,4,0
"5681",2020,66706,2,2,0,0,0,0,0,0,0,0,0,0,0
"5682",2020,66707,18,17,4,2,0,0,0,0,0,0,1,6,1
"5683",2020,68730,58,53,8,1,0,2,2,1,0,4,1,15,0
"5684",2020,68743,93,82,20,3,2,1,0,0,0,11,0,9,0
"5685",2020,69705,33,32,10,4,0,0,0,0,0,0,1,9,0
"5686",2020,69737,64,59,10,2,0,1,0,0,0,4,0,18,1
"5687",2020,71752,89,77,23,7,0,2,0,0,0,10,2,15,2
"5688",2020,73136,43,41,5,1,0,0,0,0,0,2,0,14,2
"5689",2020,74163,93,80,21,2,0,0,2,1,0,10,2,11,2
"5690",2020,74729,39,35,10,0,0,3,0,0,1,2,1,11,3
"5691",2020,76509,6,5,0,0,0,0,0,0,0,1,0,2,0
"5692",2020,76753,32,31,8,1,0,1,0,0,0,1,0,7,1
"5693",2020,78288,65,56,18,1,0,2,0,0,0,6,3,3,2
"5694",2020,78756,21,18,5,0,0,0,0,0,0,2,1,1,3
"5695",2020,79705,11,9,1,0,0,0,0,0,0,2,0,5,1
"5696",2020,62234,20,18,6,1,0,0,1,0,0,0,2,1,2
"5697",2020,62265,54,49,17,1,0,3,0,0,1,4,0,6,2
"5698",2020,62893,1,1,1,0,0,0,0,0,0,0,0,0,0
"5699",2020,62908,12,12,2,0,0,0,0,0,0,0,0,2,1
"5700",2020,63260,4,3,0,0,0,0,0,0,0,1,0,0,0
"5701",2020,63722,56,48,9,2,0,0,0,0,0,6,0,13,2
"5702",2020,64646,74,68,11,2,0,0,2,0,1,3,0,9,2
"5703",2020,65464,15,14,2,0,0,1,0,0,0,1,0,3,0
"5704",2020,65610,14,12,1,0,0,0,0,0,1,1,0,3,0
"5705",2020,65653,89,76,22,4,2,3,3,1,0,9,2,26,1
"5706",2020,66606,5,5,2,0,0,0,0,0,0,0,0,0,0
"5707",2020,66614,35,26,5,1,0,0,0,0,0,5,0,11,1
"5708",2020,67644,1,1,0,0,0,0,0,0,0,0,0,0,0
"5709",2020,69636,22,22,7,0,0,2,0,0,0,0,0,7,1
"5710",2020,69652,88,78,25,6,0,5,0,0,0,9,1,12,4
"5711",2020,70410,18,18,6,0,0,1,0,1,0,0,0,2,2
"5712",2020,72443,73,62,23,3,0,4,0,0,1,10,0,10,1
"5713",2020,73209,36,33,11,1,0,3,0,0,0,2,0,5,1
"5714",2020,78603,37,32,9,3,0,0,0,0,0,4,1,3,2
"5715",2020,78629,78,68,15,1,0,2,0,0,0,9,1,17,0
"5716",2020,78643,22,20,5,1,0,0,0,0,0,2,0,4,0
"5717",2020,79334,11,11,1,0,0,0,0,0,0,0,0,1,1
"5718",2020,50054,41,36,9,3,0,0,1,0,0,5,0,8,0
"5719",2020,50066,9,8,1,0,0,0,0,0,0,1,0,3,0
"5720",2020,60558,14,12,6,1,0,0,0,0,0,0,2,4,0
"5721",2020,62802,5,3,0,0,0,0,0,0,0,1,1,1,0
"5722",2020,63448,6,6,0,0,0,0,0,0,0,0,0,1,0
"5723",2020,64004,50,46,15,1,0,1,3,0,0,4,0,10,2
"5724",2020,64006,89,76,12,2,0,1,3,1,0,8,1,19,2
"5725",2020,64007,36,31,5,2,0,1,0,0,1,3,0,8,0
"5726",2020,64012,3,2,0,0,0,0,1,1,1,0,0,1,0
"5727",2020,64014,2,2,1,0,0,0,0,0,0,0,0,0,0
"5728",2020,64166,116,102,29,7,1,2,3,0,1,10,2,25,1
"5729",2020,64868,84,73,19,3,0,0,3,0,0,11,0,14,4
"5730",2020,64906,17,17,5,0,0,0,0,0,0,0,0,2,0
"5731",2020,67025,109,101,35,7,0,11,0,0,0,8,0,22,1
"5732",2020,68050,80,69,22,1,0,5,2,0,1,10,0,15,1
"5733",2020,73113,74,64,19,4,0,2,0,0,0,8,2,18,2
"5734",2020,74339,80,70,18,4,0,3,0,0,0,10,0,10,1
"5735",2020,76313,80,71,18,4,0,3,2,0,1,5,1,11,2
"5736",2020,77243,14,12,6,0,0,0,0,0,0,2,0,3,0
"5737",2020,77563,0,0,0,0,0,0,0,0,0,0,0,0,0
"5738",2020,78548,79,69,17,2,0,1,0,0,0,6,1,22,1
"5739",2020,50150,13,13,4,1,0,0,2,0,0,0,0,2,1
"5740",2020,50165,87,74,21,3,0,3,0,0,3,10,0,24,0
"5741",2020,61102,88,81,28,5,0,2,0,0,1,3,3,14,2
"5742",2020,61145,0,0,0,0,0,0,0,0,0,0,0,0,0
"5743",2020,61186,110,94,26,2,0,0,0,3,3,10,1,10,1
"5744",2020,64101,0,0,0,0,0,0,0,0,0,0,0,0,0
"5745",2020,64115,15,14,4,2,0,0,0,0,0,1,0,2,0
"5746",2020,65109,2,2,0,0,0,0,0,0,0,0,0,1,0
"5747",2020,65207,2,2,0,0,0,0,1,0,0,0,0,1,0
"5748",2020,66108,57,51,11,2,1,1,2,0,1,5,0,15,1
"5749",2020,66113,38,37,9,2,0,0,0,0,0,0,1,4,1
"5750",2020,66145,0,0,0,0,0,0,0,0,0,0,0,0,0
"5751",2020,68106,4,3,0,0,0,0,0,0,0,1,0,2,0
"5752",2020,69100,25,24,5,0,0,1,0,0,0,0,0,4,1
"5753",2020,69159,0,0,0,0,0,0,0,0,0,0,0,0,0
"5754",2020,71184,13,8,3,0,0,1,0,0,0,3,0,1,0
"5755",2020,72133,56,51,20,4,0,0,0,0,2,3,0,7,1
"5756",2020,73801,0,0,0,0,0,0,0,0,0,0,0,0,0
"5757",2020,75808,65,58,17,1,0,0,4,1,1,5,1,10,1
"5758",2020,76290,114,107,31,5,0,4,0,1,2,5,0,10,3
"5759",2020,76650,0,0,0,0,0,0,0,0,0,0,0,0,0
"5760",2020,77564,44,38,11,2,0,1,1,0,1,3,0,6,1
"5761",2020,78217,20,20,6,0,0,0,0,1,0,0,0,4,0
"5762",2020,78361,6,5,1,0,0,0,0,0,0,1,0,2,0
"5763",2020,79109,97,83,24,7,0,0,7,1,1,6,4,14,2
"5764",2020,79150,42,38,8,1,1,1,1,1,0,1,1,9,0
"5765",2020,79192,76,67,18,2,0,1,0,2,1,8,0,7,1
"5766",2020,50506,95,86,29,5,1,0,4,0,2,7,0,11,2
"5767",2020,60523,44,42,12,4,0,0,0,0,0,2,0,9,1
"5768",2020,61204,18,17,3,0,0,0,3,0,0,1,0,1,1
"5769",2020,61566,25,22,6,0,0,1,0,0,0,1,0,6,3
"5770",2020,62528,0,0,0,0,0,0,0,0,0,0,0,0,0
"5771",2020,62556,19,17,3,0,0,0,0,0,0,2,0,3,0
"5772",2020,62558,65,59,15,4,1,1,0,0,0,5,0,9,1
"5773",2020,63543,0,0,0,0,0,0,0,0,0,0,0,0,0
"5774",2020,64501,3,3,0,0,0,0,0,0,0,0,0,1,0
"5775",2020,64504,43,37,13,2,0,0,1,0,0,5,1,9,1
"5776",2020,64565,0,0,0,0,0,0,0,0,0,0,0,0,0
"5777",2020,64717,11,8,2,0,0,0,0,0,0,3,0,4,0
"5778",2020,65506,25,21,7,0,0,0,2,1,0,2,2,7,0
"5779",2020,65515,21,17,4,0,0,0,2,1,0,3,1,4,0
"5780",2020,67504,7,6,2,0,0,0,1,0,0,1,0,2,0
"5781",2020,68518,18,17,4,0,0,0,0,0,0,0,0,5,1
"5782",2020,68525,55,47,9,1,0,1,0,1,0,7,0,8,0
"5783",2020,71564,100,87,24,3,0,8,0,0,0,13,0,14,4
"5784",2020,76249,66,60,13,1,0,0,3,2,1,3,0,10,0
"5785",2020,77532,105,95,37,11,0,2,0,0,1,8,0,10,1
"5786",2020,78513,101,93,26,3,0,5,1,0,0,6,2,13,4
"5787",2020,78536,0,0,0,0,0,0,0,0,0,0,0,0,0
"5788",2020,79293,0,0,0,0,0,0,0,0,0,0,0,0,0
"5789",2020,79545,0,0,0,0,0,0,0,0,0,0,0,0,0
"5790",2020,79608,84,75,22,7,0,2,2,2,0,7,1,13,1
"5791",2020,50923,91,82,27,4,2,8,4,1,0,6,3,23,2
"5792",2020,60339,0,0,0,0,0,0,0,0,0,0,0,0,0
"5793",2020,60566,16,16,3,0,0,0,2,1,0,0,0,1,0
"5794",2020,62025,6,6,1,0,0,0,0,0,0,0,0,4,1
"5795",2020,62907,95,86,26,7,1,1,3,1,3,5,1,8,3
"5796",2020,62925,93,86,26,8,0,4,2,0,2,2,3,13,1
"5797",2020,62931,62,56,14,4,0,3,0,1,0,5,0,15,2
"5798",2020,62934,35,31,8,1,0,1,0,1,0,3,0,6,0
"5799",2020,62947,106,97,28,10,0,6,0,0,0,8,1,35,1
"5800",2020,63963,87,65,20,2,0,6,0,0,1,16,3,13,3
"5801",2020,64984,33,31,5,0,1,0,0,1,0,2,0,5,0
"5802",2020,65042,0,0,0,0,0,0,0,0,0,0,0,0,0
"5803",2020,66917,28,24,7,1,0,0,0,0,0,3,1,2,0
"5804",2020,66928,5,5,0,0,0,0,0,0,0,0,0,2,0
"5805",2020,68912,7,6,3,0,0,0,0,0,0,1,0,2,0
"5806",2020,69995,2,2,0,0,0,0,0,0,0,0,0,0,0
"5807",2020,73306,10,9,1,0,0,1,0,0,0,0,1,3,0
"5808",2020,74465,78,58,15,0,0,1,0,0,1,15,3,11,2
"5809",2020,76232,69,64,18,6,0,4,0,0,2,3,0,5,4
"5810",2020,76849,83,74,29,5,0,0,2,1,0,8,1,6,0
"5811",2020,78122,31,28,9,1,0,1,0,0,0,1,2,4,1
"5812",2020,78813,23,21,6,1,0,0,0,0,0,2,0,5,1
"5813",2020,50202,3,3,0,0,0,0,0,0,0,0,0,1,0
"5814",2020,50204,0,0,0,0,0,0,0,0,0,0,0,0,0
"5815",2020,50208,2,2,0,0,0,0,0,0,0,0,0,0,0
"5816",2020,50293,19,15,3,0,0,0,0,0,0,3,1,2,0
"5817",2020,50296,0,0,0,0,0,0,0,0,0,0,0,0,0
"5818",2020,62234,8,6,4,2,0,0,0,0,1,0,1,0,0
"5819",2020,62244,77,72,18,6,1,2,0,0,0,2,2,12,1
"5820",2020,63248,0,0,0,0,0,0,0,0,0,0,0,0,0
"5821",2020,63257,24,15,3,1,0,0,0,0,0,7,2,4,0
"5822",2020,63559,15,13,2,1,0,0,0,0,0,1,1,3,0
"5823",2020,64213,0,0,0,0,0,0,0,0,0,0,0,0,0
"5824",2020,66203,8,8,1,1,0,0,0,0,0,0,0,2,0
"5825",2020,67207,29,24,8,0,0,0,2,0,1,4,0,8,0
"5826",2020,68200,0,0,0,0,0,0,0,0,0,0,0,0,0
"5827",2020,68204,44,38,8,0,0,0,1,0,2,2,0,10,0
"5828",2020,69209,117,103,31,6,0,3,0,0,1,11,2,5,8
"5829",2020,71842,31,30,6,4,0,0,0,0,0,1,0,9,3
"5830",2020,74206,79,66,18,2,0,1,2,1,3,10,0,10,3
"5831",2020,75334,68,59,21,5,0,3,0,0,0,9,0,9,1
"5832",2020,76267,109,99,31,8,0,3,0,0,0,10,0,13,1
"5833",2020,77248,15,13,4,0,0,1,0,0,0,2,0,1,0
"5834",2020,77263,0,0,0,0,0,0,0,0,0,0,0,0,0
"5835",2020,78224,115,94,24,2,0,7,2,0,1,20,0,29,2
"5836",2020,79215,91,81,36,9,0,2,2,0,2,6,2,11,0
"5837",2020,79231,84,74,20,3,2,1,0,1,1,7,1,9,4
"5838",2020,79240,35,32,10,1,0,2,0,0,0,2,1,3,0
"5839",2020,79290,48,42,10,1,0,2,1,0,1,4,1,10,1
"5840",2020,50819,2,2,1,0,0,0,0,0,0,0,0,1,0
"5841",2020,50854,103,92,29,4,0,0,3,0,0,9,0,12,2
"5842",2020,61353,49,46,12,0,0,0,0,0,0,2,1,16,1
"5843",2020,61743,13,12,2,0,0,0,0,0,0,1,0,3,0
"5844",2020,61869,53,49,7,0,1,1,2,0,1,0,0,18,1
"5845",2020,62884,30,26,4,0,0,0,1,0,0,3,1,7,0
"5846",2020,63440,56,54,11,1,0,0,0,0,0,2,0,14,1
"5847",2020,63450,35,30,2,1,0,0,0,1,0,4,1,10,2
"5848",2020,63634,5,5,1,0,0,0,0,0,0,0,0,1,1
"5849",2020,63704,28,26,2,0,0,0,0,1,0,2,0,8,0
"5850",2020,64260,22,21,9,1,0,0,0,0,0,1,0,4,0
"5851",2020,65869,7,7,1,1,0,0,0,0,0,0,0,2,0
"5852",2020,66052,23,20,3,1,0,1,0,0,0,3,0,9,0
"5853",2020,67872,103,85,24,8,0,6,0,0,1,16,1,19,2
"5854",2020,68868,48,42,12,2,0,1,1,0,0,5,0,6,0
"5855",2020,71837,69,62,16,1,1,4,1,2,0,6,0,11,2
"5856",2020,74215,17,17,2,0,0,0,0,0,0,0,0,2,0
"5857",2020,75151,73,66,16,0,1,1,0,1,0,6,1,11,4
"5858",2020,75847,98,83,25,4,0,6,1,0,0,12,3,13,2
"5859",2020,76802,59,49,12,0,0,0,0,0,1,5,1,5,0
"5860",2020,76812,30,29,3,0,0,0,0,0,0,1,0,4,1
"5861",2020,77463,4,4,0,0,0,0,0,0,0,0,0,0,1
"5862",2020,50458,41,37,11,0,1,0,3,1,1,2,0,4,1
"5863",2020,50468,72,55,18,5,0,3,5,0,0,14,3,17,2
"5864",2020,60288,31,27,7,1,0,0,0,0,0,3,0,8,0
"5865",2020,61197,44,36,10,0,0,1,0,2,0,7,1,4,1
"5866",2020,61404,41,38,8,2,0,0,0,0,0,1,1,6,1
"5867",2020,62404,82,75,22,6,0,4,4,0,1,4,2,15,1
"5868",2020,62409,45,41,7,1,0,0,2,0,0,4,0,13,0
"5869",2020,62415,77,71,25,3,0,3,4,0,0,5,0,10,0
"5870",2020,64266,21,21,10,1,0,2,1,0,0,0,0,3,0
"5871",2020,64407,4,4,0,0,0,0,0,0,0,0,0,0,0
"5872",2020,64410,12,9,0,0,0,0,0,0,0,1,2,2,0
"5873",2020,64468,14,14,1,1,0,0,0,0,0,0,0,7,0
"5874",2020,64469,2,2,0,0,0,0,0,0,0,0,0,0,0
"5875",2020,64793,12,11,2,0,0,0,0,0,0,1,0,3,0
"5876",2020,66409,56,49,9,4,0,2,0,0,2,4,0,13,3
"5877",2020,66838,41,40,10,2,0,0,1,1,0,0,1,6,1
"5878",2020,69403,3,3,0,0,0,0,0,0,0,0,0,0,1
"5879",2020,69418,61,55,10,2,0,1,3,2,0,4,0,11,2
"5880",2020,69442,3,2,0,0,0,0,0,0,0,1,0,0,0
"5881",2020,69453,83,73,23,4,0,3,1,1,1,7,2,19,0
"5882",2020,74540,43,43,10,2,0,1,0,0,0,0,0,8,1
"5883",2020,75566,60,53,17,4,0,2,0,0,1,6,0,10,2
"5884",2020,79402,101,90,27,6,0,0,5,1,2,6,3,15,6
"5885",2020,50304,1,1,0,0,0,0,0,0,0,0,0,1,0
"5886",2020,61268,0,0,0,0,0,0,0,0,0,0,0,0,0
"5887",2020,62353,20,19,5,0,0,0,1,0,0,0,1,6,0
"5888",2020,62356,42,37,6,0,1,1,0,0,1,2,0,12,0
"5889",2020,63342,0,0,0,0,0,0,0,0,0,0,0,0,0
"5890",2020,63348,0,0,0,0,0,0,0,0,0,0,0,0,0
"5891",2020,64300,103,87,26,3,1,6,5,0,0,14,1,12,3
"5892",2020,64340,1,1,1,0,0,0,0,0,0,0,0,0,0
"5893",2020,64657,78,62,10,3,0,0,1,0,0,11,2,21,0
"5894",2020,65399,75,66,19,1,0,3,0,0,0,7,1,16,1
"5895",2020,65586,99,91,23,5,0,2,0,0,1,7,0,24,0
"5896",2020,65898,14,12,3,1,0,1,0,0,1,1,0,5,0
"5897",2020,66354,8,6,2,1,0,0,0,0,0,2,0,4,0
"5898",2020,67304,100,87,27,4,2,4,3,2,2,11,0,18,1
"5899",2020,67341,109,97,37,12,2,3,1,0,2,8,1,9,5
"5900",2020,67828,0,0,0,0,0,0,0,0,0,0,0,0,0
"5901",2020,68346,8,8,2,1,0,0,0,0,0,0,0,3,1
"5902",2020,69306,11,10,3,0,0,1,0,1,0,0,0,2,0
"5903",2020,69399,0,0,0,0,0,0,0,0,0,0,0,0,0
"5904",2020,73342,7,5,0,0,0,0,0,0,0,2,0,2,0
"5905",2020,75125,95,72,16,2,0,6,0,0,3,16,4,32,2
"5906",2020,78168,101,82,22,3,2,1,6,1,0,18,1,12,2
"5907",2020,79365,86,72,18,5,0,3,0,0,1,12,1,13,2
"5908",2020,79456,40,33,6,2,0,0,0,0,1,4,1,5,0
"5909",2020,65207,2,2,2,0,0,0,0,1,0,0,0,0,0
"5910",2020,69992,2,2,2,2,0,0,0,0,0,0,0,0,0
"5911",2020,50066,1,1,1,0,0,1,0,0,0,0,0,0,0
"5912",2020,61554,1,1,1,0,0,0,0,0,0,0,0,0,0
"5913",2020,78603,20,17,12,3,0,0,0,0,1,1,1,1,0
"5914",2020,66606,5,5,3,0,0,0,0,0,0,0,0,0,0
"5915",2020,64407,15,12,7,1,0,0,0,0,0,2,1,1,0
"5916",2020,68204,3,2,1,0,0,0,0,0,0,1,0,1,0
"5917",2020,67207,7,6,3,0,0,0,2,0,1,0,0,0,0
"5918",2020,79240,92,83,41,5,0,0,6,3,1,6,2,5,2
"5919",2020,68912,7,7,3,0,0,0,0,0,0,0,0,1,0
"5920",2020,67025,97,85,35,10,0,8,0,0,0,11,1,24,3
"5921",2020,61208,32,25,10,5,0,1,2,1,1,6,0,3,1
"5922",2020,62404,85,75,29,4,0,2,3,3,0,9,1,19,0
"5923",2020,79402,93,78,30,4,1,3,2,1,0,15,0,4,4
"5924",2020,74540,76,69,26,5,0,5,0,0,0,7,0,10,2
"5925",2020,77463,74,64,24,1,0,4,0,0,0,10,0,12,1
"5926",2020,77564,35,32,12,2,0,2,0,0,0,3,0,3,1
"5927",2020,50150,8,8,3,1,0,0,1,0,0,0,0,2,0
"5928",2020,74465,77,67,25,5,0,4,0,0,1,9,0,8,1
"5929",2020,62244,63,54,20,2,0,1,1,1,3,4,2,3,1
"5930",2020,76313,104,98,36,8,0,6,0,1,0,6,0,14,2
"5931",2020,62864,32,30,11,1,1,0,0,0,0,2,0,5,0
"5932",2020,79456,57,52,19,2,0,0,0,0,1,3,1,4,2
"5933",2020,75847,89,72,26,6,0,9,2,0,2,12,3,13,0
"5934",2020,64004,29,25,9,1,0,0,1,0,1,3,0,4,0
"5935",2020,50350,15,14,5,2,0,1,0,0,0,0,1,2,1
"5936",2020,61743,62,56,20,6,0,2,0,1,0,5,1,14,0
"5937",2020,64560,80,71,25,6,1,0,0,1,0,8,1,14,1
"5938",2020,76290,106,91,32,5,0,9,0,1,1,14,0,10,3
"5939",2020,64166,93,81,28,2,0,5,8,4,1,10,1,27,0
"5940",2020,77532,96,84,29,6,0,0,2,0,2,9,1,14,0
"5941",2020,62907,78,71,24,3,0,0,3,2,1,6,0,10,1
"5942",2020,79109,101,95,32,7,1,5,4,0,1,4,1,17,0
"5943",2020,50202,7,6,2,0,0,0,1,0,1,0,0,1,0
"5944",2020,64300,110,93,31,3,0,7,4,0,3,13,1,10,2
"5945",2020,66917,15,12,4,1,0,0,1,1,3,0,0,2,0
"5946",2020,63634,3,3,1,0,0,0,0,0,0,0,0,1,0
"5947",2020,78643,17,12,4,0,0,2,0,0,1,4,0,3,0
"5948",2020,61566,10,9,3,0,0,0,0,0,0,1,0,1,0
"5949",2020,75334,104,97,32,7,0,1,0,0,1,6,0,11,2
"5950",2020,69209,106,91,30,3,0,7,0,0,0,11,4,6,1
"5951",2020,72443,100,88,29,7,0,2,0,0,0,9,3,17,3
"5952",2020,62415,95,85,28,3,2,1,5,6,2,7,1,13,3
"5953",2020,62947,82,73,24,5,1,5,0,0,1,7,1,20,1
"5954",2020,60523,104,92,30,6,0,4,3,1,0,10,2,23,0
"5955",2020,78629,99,83,27,3,0,3,0,0,1,10,5,10,1
"5956",2020,50506,87,77,25,4,0,2,1,0,1,9,0,6,4
"5957",2020,78224,100,87,28,5,0,3,1,0,1,12,0,24,3
"5958",2020,76267,92,84,27,3,1,2,1,1,0,6,2,15,2
"5959",2020,67341,105,94,30,6,1,5,3,1,2,9,0,8,2
"5960",2020,50357,19,19,6,2,0,0,0,1,0,0,0,7,0
"5961",2020,74215,35,32,10,1,0,3,0,0,1,2,0,3,0
"5962",2020,79231,77,68,21,2,2,1,3,0,2,6,1,6,1
"5963",2020,62356,14,13,4,1,0,0,0,0,0,1,0,2,0
"5964",2020,66113,43,39,12,2,0,2,0,0,0,4,0,5,0
"5965",2020,62925,81,78,24,3,0,1,1,0,0,3,0,6,2
"5966",2020,50054,14,13,4,0,0,0,0,1,0,1,0,1,0
"5967",2020,74339,77,72,22,4,0,1,0,0,0,5,0,10,1
"5968",2020,64657,77,56,17,2,0,0,1,0,0,18,3,17,2
"5969",2020,76232,74,63,19,2,0,3,0,0,0,8,3,11,0
"5970",2020,75566,85,64,19,1,0,3,0,1,5,15,1,10,1
"5971",2020,62700,75,71,21,3,0,0,1,1,1,3,0,13,0
"5972",2020,61186,63,51,15,2,0,0,1,0,1,8,3,6,0
"5973",2020,79150,76,68,20,3,3,0,3,3,1,7,0,8,0
"5974",2020,62934,35,34,10,1,0,2,5,2,0,0,1,5,0
"5975",2020,68525,79,68,20,3,0,7,0,0,3,7,1,16,4
"5976",2020,71564,91,82,24,6,0,2,0,0,1,8,0,9,4
"5977",2020,64868,72,62,18,0,0,0,4,2,0,9,1,17,0
"5978",2020,78548,69,59,17,2,0,3,0,0,2,8,0,7,1
"5979",2020,79608,90,80,23,4,0,1,3,0,3,5,2,8,3
"5980",2020,78168,109,91,26,5,2,1,5,2,4,14,0,15,1
"5981",2020,78217,15,14,4,0,0,1,0,0,1,0,0,3,0
"5982",2020,73306,11,7,2,1,0,0,0,0,2,2,0,0,1
"5983",2020,62556,8,7,2,0,0,1,0,0,0,1,0,2,0
"5984",2020,78813,39,39,11,5,0,0,0,0,0,0,0,4,1
"5985",2020,62931,78,71,20,4,1,5,0,0,0,6,1,10,3
"5986",2020,69418,36,32,9,3,0,0,0,0,1,2,1,6,0
"5987",2020,65586,75,68,19,2,1,1,2,0,0,6,1,20,2
"5988",2020,64646,94,86,24,2,0,2,3,1,3,5,0,15,3
"5989",2020,78513,100,87,24,4,0,4,1,1,1,10,2,10,4
"5990",2020,66108,89,69,19,5,1,0,0,0,0,18,2,10,3
"5991",2020,68868,103,91,25,2,0,2,0,1,2,10,0,14,1
"5992",2020,61700,56,44,12,2,0,1,0,1,0,12,0,12,0
"5993",2020,61204,12,11,3,1,0,0,3,1,0,1,0,3,0
"5994",2020,76802,73,63,17,0,0,0,1,1,2,8,0,7,3
"5995",2020,50165,101,89,24,4,0,6,0,0,1,9,2,27,3
"5996",2020,74163,102,89,24,1,0,0,7,3,1,12,0,6,2
"5997",2020,73209,87,82,22,1,0,2,0,0,2,2,1,21,3
"5998",2020,78135,70,60,16,3,1,3,0,0,0,7,3,14,1
"5999",2020,64266,69,60,16,2,0,3,1,0,3,6,0,21,0
"6000",2020,66409,35,30,8,0,0,3,1,0,1,2,2,9,0
"6001",2020,61197,37,34,9,1,0,0,1,0,1,2,0,6,1
"6002",2020,50923,94,87,23,4,2,5,4,0,1,5,1,29,3
"6003",2020,75151,20,19,5,0,0,0,0,0,0,1,0,6,0
"6004",2020,78288,66,58,15,6,0,0,0,0,0,7,1,12,3
"6005",2020,62265,82,66,17,5,0,0,0,0,2,14,0,12,3
"6006",2020,63722,45,39,10,2,0,2,0,0,2,2,2,10,1
"6007",2020,61102,83,79,20,2,0,3,0,0,0,2,2,19,4
"6008",2020,79215,96,83,21,6,0,3,2,0,1,11,1,14,1
"6009",2020,68050,95,83,21,5,0,2,0,1,1,10,1,19,4
"6010",2020,79365,64,60,15,3,0,3,0,0,0,3,1,12,2
"6011",2020,71837,49,44,11,1,0,0,1,0,1,3,1,8,1
"6012",2020,61869,17,16,4,1,0,0,2,0,0,1,0,3,1
"6013",2020,62884,4,4,1,0,0,0,0,0,0,0,0,1,0
"6014",2020,64115,13,12,3,0,0,0,0,0,0,1,0,1,0
"6015",2020,73113,71,60,15,1,0,4,0,1,2,9,0,19,4
"6016",2020,64984,22,20,5,1,0,1,1,0,1,1,0,5,0
"6017",2020,66838,56,52,13,3,0,1,1,0,0,4,0,13,2
"6018",2020,69652,107,89,22,5,0,5,0,0,0,16,2,8,1
"6019",2020,75125,93,81,20,2,0,6,0,0,1,9,2,23,4
"6020",2020,50730,43,37,9,3,0,1,0,0,0,4,2,10,2
"6021",2020,68743,91,70,17,1,0,1,0,0,2,17,2,8,3
"6022",2020,76812,24,21,5,1,0,0,0,0,0,2,1,1,3
"6023",2020,78122,25,21,5,0,0,0,0,0,4,0,0,2,0
"6024",2020,74206,44,38,9,2,0,0,0,0,1,5,0,3,2
"6025",2020,65869,63,55,13,1,0,2,1,0,2,4,2,19,2
"6026",2020,65610,20,17,4,1,0,2,0,0,0,3,0,4,1
"6027",2020,76753,17,17,4,1,0,0,0,0,0,0,0,5,1
"6028",2020,62558,58,47,11,0,0,0,0,0,0,11,0,12,1
"6029",2020,65399,59,52,12,0,0,1,0,0,0,7,0,9,3
"6030",2020,50468,18,13,3,0,0,0,1,0,0,4,1,3,1
"6031",2020,74729,87,78,18,4,0,3,0,0,1,8,0,20,3
"6032",2020,76249,73,67,15,5,0,0,3,2,2,4,0,13,4
"6033",2020,64469,30,27,6,4,0,0,0,0,0,2,1,4,2
"6034",2020,71752,97,81,18,3,0,0,0,0,2,14,0,16,3
"6035",2020,64209,9,9,2,0,0,0,0,1,0,0,0,5,0
"6036",2020,62895,54,46,10,0,0,4,1,0,0,5,3,11,3
"6037",2020,64006,73,69,15,2,1,1,4,4,1,3,0,15,1
"6038",2020,50704,24,23,5,2,0,0,0,0,0,1,0,6,1
"6039",2020,67872,96,83,18,2,0,5,2,0,0,13,0,29,1
"6040",2020,77243,14,14,3,0,0,0,0,0,0,0,0,3,1
"6041",2020,76849,70,66,14,1,1,0,1,0,0,4,0,15,2
"6042",2020,50854,107,95,20,3,0,1,6,2,3,7,2,19,0
"6043",2020,67304,95,81,17,5,0,1,5,1,2,11,1,21,2
"6044",2020,50458,47,43,9,1,0,0,5,0,1,3,0,9,0
