"","year","month","T_ID","P_ID","PA","AB","RBI","RUN","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","ERR","LOB","P_AB_CN","P_HIT_CN","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","BAT_ORDER","HOME","AWAY","KBB","SB_rate"
"5329",2019,5,"SS",60288,6,6,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0,2,5,0,4,0,0
"5330",2019,5,"SS",61197,90,86,10,10,25,3,1,1,1,0,2,0,1,0,1,17,1,1,18,22,8,3,2,2,0,3,1,6,0,0,6,6,9,14,17,1
"5331",2019,5,"SS",61404,103,87,9,13,31,3,0,0,3,3,1,1,11,0,3,14,3,0,30,19,8,3,2,2,0,4,3,6,0,0,6,9,12,14,1.27272727272727,0.5
"5332",2019,5,"SS",62404,106,95,15,13,27,5,1,3,5,1,0,1,9,2,1,14,1,0,22,21,8,3,2,2,0,4,3,6,0,0,6,3,12,14,1.55555555555556,0.833333333333333
"5333",2019,5,"SS",62409,5,4,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,1,3,2,3,0
"5334",2019,5,"SS",62415,121,109,3,14,25,2,1,0,6,3,2,1,9,0,0,15,0,0,14,20,3,3,2,2,0,4,3,6,0,0,6,1,12,14,1.66666666666667,0.666666666666667
"5335",2019,5,"SS",64410,19,17,4,0,6,1,0,0,0,0,0,1,1,0,0,4,0,1,6,7,4,2,0,0,0,1,0,2,0,0,3,8,5,3,4,0
"5336",2019,5,"SS",64468,31,26,3,6,6,2,0,0,0,0,2,0,3,0,0,3,5,5,5,11,3,1,2,2,0,3,0,1,0,0,3,9,5,7,1,0
"5337",2019,5,"SS",64493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,3,0,2,0,0
"5338",2019,5,"SS",64499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0
"5339",2019,5,"SS",64793,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,9,2,2,0,0
"5340",2019,5,"SS",66462,22,20,2,5,4,0,1,1,1,1,0,0,2,0,0,1,0,0,6,2,0,3,2,2,0,4,0,4,0,0,4,2,8,11,0.5,0.5
"5341",2019,5,"SS",66838,11,9,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,7,0,4,3,0
"5342",2019,5,"SS",67450,91,72,18,8,19,6,1,2,0,1,0,3,16,3,0,14,3,0,21,19,8,3,0,2,0,4,3,6,0,0,3,4,12,9,0.875,0
"5343",2019,5,"SS",68407,30,27,5,2,8,1,0,2,0,0,0,0,3,0,0,10,0,0,7,9,0,0,0,0,0,4,2,2,0,0,4,7,6,6,3.33333333333333,0
"5344",2019,5,"SS",69442,16,15,2,1,3,1,0,0,0,0,0,1,0,0,0,7,0,0,3,4,1,2,0,1,0,3,1,3,0,0,3,9,8,5,0,0
"5345",2019,5,"SS",69453,75,66,8,7,22,2,1,2,2,0,1,2,4,0,2,16,0,3,14,16,5,3,1,2,0,2,3,5,0,0,5,8,10,11,4,1
"5346",2019,5,"SS",71432,27,23,6,1,5,2,0,0,0,0,0,1,3,0,0,5,0,1,6,9,2,1,0,1,0,3,0,2,0,0,4,7,6,5,1.66666666666667,0
"5347",2019,5,"SS",74540,79,70,9,13,16,5,0,3,0,0,0,0,5,1,4,17,2,2,10,14,3,3,2,2,0,4,3,6,0,0,3,5,10,13,3.4,0
"5348",2019,5,"SS",75566,61,50,9,7,12,0,0,2,1,1,1,1,8,0,1,8,3,1,7,17,4,0,2,1,0,3,3,2,0,0,3,5,6,8,1,0.5
"5349",2019,5,"SS",79402,109,93,11,16,26,5,0,3,5,1,4,1,8,1,3,18,3,4,16,23,7,3,2,2,0,4,3,6,0,0,5,2,12,13,2.25,0.833333333333333
"5350",2019,5,"SS",99445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"5351",2019,5,"WO",62356,18,17,0,3,3,0,0,0,0,1,0,0,1,0,0,6,1,0,6,2,0,0,1,1,4,2,1,0,1,4,0,3,9,5,6,0
"5352",2019,5,"WO",64300,121,101,24,27,35,9,1,5,6,1,0,3,15,0,2,16,3,5,24,33,14,3,1,3,6,3,3,0,2,6,0,2,15,12,1.06666666666667,0.857142857142857
"5353",2019,5,"WO",64340,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,2,0,0,0
"5354",2019,5,"WO",64346,101,91,15,10,24,6,2,0,1,0,1,0,5,0,4,20,1,2,21,21,11,3,1,3,6,3,3,0,1,6,0,7,15,11,4,1
"5355",2019,5,"WO",65304,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0
"5356",2019,5,"WO",65357,38,35,1,4,4,0,0,0,0,0,0,1,2,0,0,7,1,1,4,10,1,3,1,2,1,2,1,0,1,4,0,8,6,9,3.5,0
"5357",2019,5,"WO",65399,25,23,3,1,6,0,0,0,0,0,0,0,2,0,0,6,0,0,3,5,2,1,1,3,3,3,1,0,0,2,0,9,8,6,3,0
"5358",2019,5,"WO",67304,39,35,3,8,9,2,1,0,0,0,0,1,2,0,1,4,1,0,9,6,3,0,1,2,5,3,0,0,2,4,0,9,9,8,2,0
"5359",2019,5,"WO",67341,125,116,11,20,40,8,2,3,3,2,0,0,9,0,0,10,2,0,24,20,5,3,1,3,6,3,3,0,2,6,0,1,15,12,1.11111111111111,0.6
"5360",2019,5,"WO",68345,118,105,30,14,28,6,0,6,0,1,0,0,12,0,1,23,2,1,20,37,13,3,1,3,6,3,3,0,2,6,0,3,15,12,1.91666666666667,0
"5361",2019,5,"WO",75125,114,91,17,15,22,4,0,6,0,0,0,2,18,1,3,26,4,0,25,23,5,3,1,3,6,3,2,0,2,6,0,4,14,12,1.44444444444444,0
"5362",2019,5,"WO",78168,100,93,9,20,32,6,1,0,3,1,1,0,6,0,0,11,0,3,13,19,6,3,0,3,5,3,3,0,2,6,0,6,14,11,1.83333333333333,0.75
"5363",2019,5,"WO",79300,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,1,0,0,0,2,2,1,0,0,1,2,0,9,5,3,4,0
"5364",2019,5,"WO",79334,105,95,15,10,20,1,0,2,0,0,0,0,7,0,3,15,5,1,11,28,8,3,1,3,6,3,3,0,2,6,0,5,15,12,2.14285714285714,0
"5365",2019,5,"WO",79365,55,52,5,8,15,0,1,1,0,0,0,0,3,0,0,7,2,0,7,12,2,1,1,2,4,3,3,0,1,5,0,8,13,7,2.33333333333333,0
"5366",2019,5,"WO",79456,61,59,6,7,16,1,0,0,1,0,1,0,1,0,0,9,4,0,6,10,4,2,1,2,3,2,2,0,1,4,0,8,9,8,9,1
"5367",2019,6,"HH",60805,15,12,1,3,3,0,0,0,0,0,0,0,3,0,0,4,0,2,4,4,2,0,0,0,1,1,1,1,0,2,1,1,5,2,1.33333333333333,0
"5368",2019,6,"HH",61554,11,9,2,2,3,2,0,0,2,0,0,0,2,0,0,4,0,0,3,1,0,0,0,0,3,4,0,2,0,0,1,2,7,3,2,1
"5369",2019,6,"HH",61700,66,53,5,10,12,1,0,0,0,0,3,1,7,0,2,12,1,2,10,15,2,0,0,0,1,3,2,3,0,2,5,2,11,5,1.71428571428571,0
"5370",2019,6,"HH",62611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
"5371",2019,6,"HH",62797,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,3,0,0
"5372",2019,6,"HH",63703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0
"5373",2019,6,"HH",63765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0
"5374",2019,6,"HH",64706,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,3,0,0,2,0,0,4,1,5,0,0
"5375",2019,6,"HH",64717,18,17,1,1,5,0,0,0,0,0,0,0,1,0,0,3,1,0,3,5,1,0,0,0,0,3,1,0,0,2,3,6,7,2,3,0
"5376",2019,6,"HH",66706,77,68,9,6,15,3,2,1,5,2,2,0,5,0,2,23,0,1,17,23,4,0,0,0,3,6,2,3,2,3,5,7,14,10,4.6,0.714285714285714
"5377",2019,6,"HH",66715,29,26,2,1,5,1,0,0,0,0,0,2,1,0,0,7,0,1,4,7,0,0,0,0,2,3,0,3,1,0,3,6,5,7,7,0
"5378",2019,6,"HH",68700,6,3,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,0,2,2,0,0,0,0,0,2,2,0,0,0,1,2,3,2,1,0
"5379",2019,6,"HH",68730,98,93,13,15,23,4,1,4,3,1,0,0,4,0,1,26,3,0,12,29,5,0,0,0,3,6,2,3,2,3,4,3,13,10,6.5,0.75
"5380",2019,6,"HH",68743,111,97,10,17,30,8,0,1,4,2,2,0,12,0,0,18,2,3,24,14,5,0,0,0,3,6,2,3,2,3,5,1,14,10,1.5,0.666666666666667
"5381",2019,6,"HH",69727,30,25,0,3,5,0,0,0,0,0,0,0,4,0,1,6,2,0,6,8,2,0,0,0,0,3,2,0,0,3,3,6,6,5,1.5,0
"5382",2019,6,"HH",69737,70,60,4,4,8,2,0,0,0,2,1,1,7,0,1,23,0,5,10,12,3,0,0,0,3,6,0,3,2,3,3,9,12,8,3.28571428571429,0
"5383",2019,6,"HH",69766,19,16,2,6,5,1,0,0,2,0,0,1,2,0,0,5,0,0,4,3,1,0,0,0,0,1,2,0,0,1,4,9,4,4,2.5,1
"5384",2019,6,"HH",71752,100,85,19,8,28,4,0,3,0,0,0,1,14,3,0,21,5,0,19,27,12,0,0,0,3,6,2,3,2,3,5,4,14,10,1.5,0
"5385",2019,6,"HH",73136,89,75,18,11,21,6,0,4,1,0,0,1,11,1,2,25,0,0,19,25,7,0,0,0,3,6,2,3,2,3,5,5,14,10,2.27272727272727,1
"5386",2019,6,"HH",74729,17,13,2,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0,4,3,0,0,0,0,2,2,0,2,1,0,0,5,4,3,0.5,0
"5387",2019,6,"HH",74857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0
"5388",2019,6,"HH",75808,20,18,1,5,5,1,0,0,1,0,0,0,2,0,0,3,0,0,3,5,1,0,0,0,0,0,2,0,0,1,2,6,3,2,1.5,1
"5389",2019,6,"HH",76753,45,40,5,3,8,1,0,0,1,0,1,2,1,0,1,11,1,2,8,13,4,0,0,0,3,3,2,0,1,0,2,5,5,6,11,1
"5390",2019,6,"HH",78288,62,52,5,9,19,3,0,0,1,2,1,0,9,0,0,6,0,2,14,14,5,0,0,0,3,6,2,2,2,2,4,8,12,9,0.666666666666667,0.333333333333333
"5391",2019,6,"HH",78756,29,26,3,2,4,0,0,0,2,0,1,0,2,0,0,4,1,0,4,9,2,0,0,0,2,3,0,0,2,0,0,2,2,5,2,1
"5392",2019,6,"HH",79364,17,16,0,1,2,0,0,0,0,0,1,0,0,0,0,7,0,0,1,6,0,0,0,0,1,0,0,3,2,0,2,8,4,4,0,0
"5393",2019,6,"HH",79705,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0
"5394",2019,6,"HT",60605,11,10,0,2,3,0,0,0,0,0,0,0,1,0,0,2,1,1,1,3,1,0,0,1,1,0,0,0,0,0,3,7,0,5,2,0
"5395",2019,6,"HT",62265,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0
"5396",2019,6,"HT",62908,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0
"5397",2019,6,"HT",63722,52,48,2,3,9,0,0,0,0,0,0,1,3,0,0,17,5,1,6,14,2,0,0,2,3,1,1,3,2,2,3,8,8,9,5.66666666666667,0
"5398",2019,6,"HT",64560,89,74,10,9,22,5,1,1,1,0,1,0,14,0,0,19,2,2,24,22,6,0,0,3,3,2,3,3,3,3,5,5,11,14,1.35714285714286,1
"5399",2019,6,"HT",64646,101,96,9,11,27,1,2,0,7,2,1,0,4,0,0,22,2,2,16,31,10,0,0,3,3,2,3,3,3,3,5,2,11,14,5.5,0.777777777777778
"5400",2019,6,"HT",66606,37,33,2,5,4,2,0,0,2,1,1,0,2,0,1,9,0,1,5,9,1,0,0,2,3,2,2,3,2,2,5,1,9,12,4.5,0.666666666666667
"5401",2019,6,"HT",66615,57,54,4,5,13,3,0,0,1,1,0,0,2,0,1,13,2,0,8,19,3,0,0,3,3,2,2,2,3,0,5,6,7,13,6.5,0.5
"5402",2019,6,"HT",66662,36,31,1,1,7,4,0,0,0,0,0,0,4,0,1,8,1,1,10,5,2,0,0,2,3,2,2,3,1,1,5,8,7,12,2,0
"5403",2019,6,"HT",68614,7,7,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,2,0,0
"5404",2019,6,"HT",69636,5,5,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0
"5405",2019,6,"HT",69646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0
"5406",2019,6,"HT",69652,109,95,15,15,32,13,0,1,0,0,0,0,13,0,1,15,4,1,24,23,6,0,0,3,3,2,3,3,3,3,5,3,11,14,1.15384615384615,0
"5407",2019,6,"HT",70410,79,71,6,8,18,3,0,1,0,0,0,0,7,2,1,11,1,1,11,16,3,0,0,1,3,1,3,2,3,3,5,1,10,11,1.57142857142857,0
"5408",2019,6,"HT",72443,97,76,18,11,21,4,0,4,0,0,0,3,14,0,4,14,2,0,17,27,6,0,0,3,2,2,3,3,3,3,5,4,11,13,1,0
"5409",2019,6,"HT",76368,13,11,3,5,2,1,0,0,0,1,0,1,1,0,0,5,0,0,5,4,1,0,0,2,3,1,1,2,2,2,3,3,7,9,5,0
"5410",2019,6,"HT",76849,75,66,6,10,19,0,0,0,2,1,0,1,6,0,2,8,0,0,17,10,4,0,0,2,1,2,3,3,3,3,3,1,10,10,1.33333333333333,0.666666666666667
"5411",2019,6,"HT",78603,92,81,8,12,24,2,0,1,1,1,2,0,8,0,1,5,3,1,19,25,7,0,0,3,3,2,3,3,3,3,5,7,11,14,0.625,0.5
"5412",2019,6,"HT",78629,39,29,6,2,7,1,0,1,0,0,0,1,9,0,0,7,0,0,10,10,2,0,0,2,1,2,1,2,1,3,3,6,8,7,0.777777777777778,0
"5413",2019,6,"HT",78643,13,12,3,1,3,1,0,1,0,0,0,0,1,0,0,3,0,0,2,3,1,0,0,0,0,2,3,2,1,2,0,8,5,5,3,0
"5414",2019,6,"HT",79608,47,38,6,7,14,2,0,1,3,0,0,0,9,0,0,4,2,1,15,16,4,0,0,0,1,2,3,2,2,3,2,5,9,6,0.444444444444444,1
"5415",2019,6,"KT",60343,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,0,3,0,0,1,2,0,0,8,3,3,0,0
"5416",2019,6,"KT",60558,49,47,6,13,11,2,0,0,3,0,0,1,1,0,0,9,1,2,5,10,4,0,3,0,2,4,3,1,3,2,3,2,12,9,9,1
"5417",2019,6,"KT",62802,59,54,1,4,15,1,0,1,3,0,0,0,4,0,1,12,0,1,12,8,0,0,3,0,3,5,2,2,3,3,3,7,13,11,3,1
"5418",2019,6,"KT",64004,110,95,7,14,24,2,0,0,4,4,2,2,10,0,1,18,1,1,16,15,5,0,3,0,3,5,2,2,3,3,3,1,13,11,1.8,0.5
"5419",2019,6,"KT",64006,87,82,6,12,19,3,0,0,4,1,1,0,3,0,1,13,2,1,18,14,3,0,3,0,3,5,3,2,3,3,3,9,14,11,4.33333333333333,0.8
"5420",2019,6,"KT",64011,6,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,2,0,0,2,2,0,0,3,1,7,4,6,0,0
"5421",2019,6,"KT",64012,26,21,1,5,6,0,1,0,0,1,1,0,3,0,1,3,0,0,4,3,1,0,3,0,3,5,3,2,3,2,1,1,14,8,1,0
"5422",2019,6,"KT",64868,52,44,5,3,16,0,0,0,0,1,1,0,7,0,0,6,0,0,15,13,5,0,3,0,3,5,1,2,3,3,2,2,12,10,0.857142857142857,0
"5423",2019,6,"KT",64906,11,10,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,5,3,0,0,0,0,3,2,0,1,2,3,0,4,5,6,1,0
"5424",2019,6,"KT",67025,81,71,25,14,26,6,0,7,1,0,0,2,7,1,1,13,0,0,20,19,8,0,3,0,1,5,3,2,3,3,3,5,14,9,1.85714285714286,1
"5425",2019,6,"KT",68050,92,83,8,14,33,9,0,1,5,2,0,0,9,1,0,17,2,1,23,24,7,0,0,0,3,4,3,2,3,3,3,3,11,10,1.88888888888889,0.714285714285714
"5426",2019,6,"KT",68069,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,1,2,0,0,0,1,2,5,2,0,0
"5427",2019,6,"KT",73113,87,67,9,7,10,2,0,0,0,0,2,3,15,0,0,21,1,2,13,19,4,0,3,0,3,5,3,2,3,3,3,6,14,11,1.4,0
"5428",2019,6,"KT",73153,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,1,0,0,0,0,0,1,3,1,0,0
"5429",2019,6,"KT",74215,11,10,1,2,6,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,1,0,3,0,0,2,1,0,0,0,0,2,4,2,0,0
"5430",2019,6,"KT",74339,108,97,20,17,32,2,0,5,1,0,0,1,10,0,0,6,5,0,23,32,12,0,3,0,3,5,3,2,3,3,3,4,14,11,0.6,1
"5431",2019,6,"KT",76313,102,91,15,12,30,3,0,4,0,3,0,0,10,0,1,13,2,2,22,23,6,0,3,0,3,5,3,2,3,3,3,2,14,11,1.3,0
"5432",2019,6,"KT",78548,85,77,9,3,18,1,0,2,0,0,0,0,8,0,0,20,3,0,12,24,7,0,3,0,3,5,3,2,3,3,3,8,14,11,2.5,0
"5433",2019,6,"LG",61102,49,44,6,4,12,3,0,1,0,0,0,2,2,0,1,5,2,2,9,14,4,0,3,0,0,0,2,3,3,3,0,8,6,8,2.5,0
"5434",2019,6,"LG",61114,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,2,0,7,0,4,0,0
"5435",2019,6,"LG",61186,119,105,8,14,34,8,0,0,1,3,0,0,13,0,1,7,3,0,30,20,5,3,3,3,0,3,4,3,3,3,0,1,14,11,0.538461538461538,0.25
"5436",2019,6,"LG",62164,9,8,0,1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,2,1,0,9,4,1,2,0
"5437",2019,6,"LG",65109,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,3,0,1,0,0,0,9,3,1,0,0
"5438",2019,6,"LG",65207,45,40,3,7,9,2,0,0,3,0,0,1,3,0,1,8,0,0,7,8,2,3,3,3,0,2,4,2,0,2,0,2,10,9,2.66666666666667,1
"5439",2019,6,"LG",66108,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"5440",2019,6,"LG",67123,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,8,4,2,0,0
"5441",2019,6,"LG",69100,41,36,2,5,6,0,0,1,1,0,0,0,3,0,2,5,0,0,9,6,1,3,3,2,0,3,2,2,3,3,0,9,11,10,1.66666666666667,1
"5442",2019,6,"LG",69150,87,79,14,5,23,2,0,2,0,0,0,1,6,0,1,19,0,1,15,22,6,3,2,3,0,3,2,3,3,2,0,4,13,8,3.16666666666667,0
"5443",2019,6,"LG",71184,40,34,4,1,6,1,0,0,0,0,2,0,2,0,2,7,0,2,9,7,2,3,3,3,0,3,3,2,1,2,0,8,12,8,3.5,0
"5444",2019,6,"LG",76290,105,92,19,15,29,5,0,3,0,0,0,2,11,4,0,9,1,0,25,25,10,3,3,3,0,3,4,3,3,2,0,3,14,10,0.818181818181818,0
"5445",2019,6,"LG",76355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0
"5446",2019,6,"LG",77564,22,21,2,4,6,0,0,1,0,0,0,0,1,0,0,4,2,0,2,8,1,1,0,3,0,0,2,0,0,0,0,7,5,1,4,0
"5447",2019,6,"LG",78135,102,89,16,14,26,7,0,5,3,0,1,2,8,1,2,19,3,1,20,25,6,3,2,3,0,3,4,3,3,3,0,6,13,11,2.375,1
"5448",2019,6,"LG",78217,28,25,4,4,5,1,1,0,2,1,0,0,3,0,0,6,0,0,5,8,4,2,1,3,0,2,3,2,3,3,0,4,10,9,2,0.666666666666667
"5449",2019,6,"LG",78361,28,26,2,4,6,3,0,0,1,1,1,0,1,0,0,7,2,0,1,7,1,2,2,3,0,2,3,2,2,3,0,7,10,9,7,0.5
"5450",2019,6,"LG",79109,95,84,12,11,23,7,0,2,7,0,0,1,10,1,0,22,0,1,20,25,5,3,3,3,0,3,4,3,3,3,0,7,14,11,2.2,1
"5451",2019,6,"LG",79150,73,63,8,15,16,4,0,1,6,0,6,1,2,0,1,14,2,2,6,15,5,0,3,0,0,3,2,3,3,3,0,2,9,8,7,1
"5452",2019,6,"LG",79192,110,101,8,11,31,1,1,2,1,0,0,0,7,1,2,10,3,1,31,25,5,3,3,3,0,3,4,3,3,3,0,5,14,11,1.42857142857143,1
"5453",2019,6,"LG",79198,12,10,0,0,1,0,0,0,0,1,1,0,1,0,0,2,0,2,4,2,0,3,3,3,0,3,2,1,1,3,0,2,11,8,2,0
"5454",2019,6,"LG",79825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0
"5455",2019,6,"LT",60523,31,26,5,4,7,2,1,0,1,2,2,0,3,0,0,6,2,1,6,8,3,3,2,2,2,0,0,2,0,0,3,6,7,7,2,0.333333333333333
"5456",2019,6,"LT",60559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,1,1,0,0
"5457",2019,6,"LT",61204,37,34,1,6,11,1,0,0,2,1,0,0,3,0,0,6,0,1,11,4,1,4,2,5,3,0,0,0,0,0,0,7,5,9,2,0.666666666666667
"5458",2019,6,"LT",61566,26,24,1,2,6,0,0,0,1,0,0,0,2,0,0,2,1,0,5,7,1,4,2,5,3,0,0,1,0,2,2,8,11,8,1,1
"5459",2019,6,"LT",62556,82,69,3,12,14,1,0,0,0,0,3,0,7,0,3,10,1,5,11,13,4,6,2,5,3,0,0,3,0,2,3,9,12,12,1.42857142857143,0
"5460",2019,6,"LT",62558,8,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,3,0,3,0,0,0,0,0,1,0,8,4,3,1,0
"5461",2019,6,"LT",63512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0
"5462",2019,6,"LT",63543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,2,0,0,0
"5463",2019,6,"LT",63558,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,5,2,1,0,0
"5464",2019,6,"LT",63593,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5,3,0,0,0,2,0,0,0,1,0,0,1,2,3,1,1,0
"5465",2019,6,"LT",64022,24,18,1,1,4,1,1,0,0,0,1,0,4,0,1,7,0,0,5,7,0,2,1,2,3,0,0,1,0,0,1,8,4,6,1.75,0
"5466",2019,6,"LT",64501,32,30,1,2,4,0,0,0,0,0,0,0,2,0,0,8,0,1,8,8,0,4,2,3,3,0,0,0,0,1,3,7,10,6,4,0
"5467",2019,6,"LT",64504,58,54,5,3,13,1,0,0,0,0,0,0,4,1,0,12,2,1,13,18,6,5,2,3,3,0,0,0,0,2,1,2,8,8,3,0
"5468",2019,6,"LT",65515,19,17,2,1,7,1,0,1,1,0,0,0,2,0,0,7,0,1,4,5,1,0,0,1,0,0,0,3,0,2,0,7,3,3,3.5,1
"5469",2019,6,"LT",65586,9,7,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,1,1,3,0,2,0,3,0,0,0,0,0,0,0,7,2,3,2,0
"5470",2019,6,"LT",67539,53,50,4,4,9,2,0,1,0,0,2,0,0,0,1,20,0,2,6,10,2,5,2,5,2,0,0,3,0,2,3,8,12,10,0,0
"5471",2019,6,"LT",68525,35,31,2,2,5,2,0,0,0,0,0,0,4,0,0,11,0,1,10,8,2,3,2,2,0,0,0,1,0,0,3,6,7,4,2.75,0
"5472",2019,6,"LT",68556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0
"5473",2019,6,"LT",69508,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,9,2,2,0,0
"5474",2019,6,"LT",69530,14,14,1,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,2,4,0,0,0
"5475",2019,6,"LT",69569,42,37,5,3,9,3,0,1,0,1,0,0,3,0,2,6,2,1,8,11,3,2,0,2,0,0,0,3,0,0,3,5,5,5,2,0
"5476",2019,6,"LT",71564,103,89,11,5,19,1,0,2,0,0,0,1,11,0,2,14,3,0,18,23,5,6,2,5,3,0,0,3,0,2,3,4,12,12,1.27272727272727,0
"5477",2019,6,"LT",72546,23,21,6,0,4,1,0,0,0,0,0,1,1,0,0,4,1,1,3,5,2,3,0,2,2,0,0,0,0,1,0,6,4,4,4,0
"5478",2019,6,"LT",75321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0
"5479",2019,6,"LT",76100,7,6,0,1,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0,2,3,0
